sku,week,channel,region,units_sold,stock_available,promotion_flag,price_unit,delivery_days,is_holiday_peak,week_number,month,year,is_holiday_week,is_summer,is_winter,sku_age,lifecycle_stage,lag_1,lag_2,rolling_mean_4,rolling_std_4,momentum,target_next_week,price_avg,promo_rate,stock_avg,deliveries,avg_temp,inflation_index,school_in_session,category_trend,event_score
MI-006,2022-12-05,Discount,PL-Central,113,193.42857142857144,0,4.114285714285714,2.2857142857142856,False,49,12,2022,0,0,1,46,Mature,99.0,143.0,127.5,31.932219883162944,-44.0,89.0,4.114285714285714,0.0,193.42857142857144,7,0.4763651495634915,103.5222846302479,1,1.0752240023138713,0.0
MI-006,2022-12-12,Discount,PL-South,73,116.71428571428572,0,6.732857142857142,1.8571428571428568,False,50,12,2022,0,0,1,47,Mature,91.0,60.0,88.0,19.54482028569205,31.0,72.0,6.732857142857142,0.0,116.71428571428572,7,3.5589377696317395,135.17129729745724,1,1.116812833147468,0.0
MI-006,2022-12-12,Discount,PL-North,96,174.33333333333334,0,6.9,2.5,False,50,12,2022,0,0,1,47,Mature,95.0,143.0,92.5,36.66515148384544,-48.0,79.0,6.9,0.0,174.33333333333334,6,-1.5780263423284986,120.96125921454787,1,1.1053571631812666,0.0
MI-006,2022-12-12,Retail,PL-Central,121,165.0,1,5.892857142857143,2.7142857142857144,False,50,12,2022,0,0,1,47,Mature,79.0,81.0,111.0,44.32456053551649,-2.0,52.0,5.892857142857143,0.2857142857142857,165.0,7,17.336343686041918,194.38531814256504,1,1.13700252332291,0.0
MI-006,2022-12-12,E-commerce,PL-Central,87,149.5,0,4.946666666666666,2.833333333333333,False,50,12,2022,0,0,1,47,Mature,119.0,95.0,94.25,20.838665984174703,24.0,79.0,4.946666666666666,0.0,149.5,6,9.913440500560835,148.75127509225905,1,1.1240507103437585,0.0
MI-006,2022-12-12,E-commerce,PL-South,96,169.71428571428572,0,4.01,2.2857142857142856,False,50,12,2022,0,0,1,47,Mature,79.0,86.0,91.0,24.671170759951128,-7.0,95.0,4.01,0.0,169.71428571428572,7,18.084877136269537,179.47334166437042,1,1.1335416692249427,0.0
MI-006,2022-12-12,E-commerce,PL-North,152,160.71428571428572,1,5.188571428571429,2.571428571428572,False,50,12,2022,0,0,1,47,Mature,88.0,131.0,91.25,28.39454172900138,-43.0,77.0,5.188571428571429,0.2857142857142857,160.71428571428572,7,15.23039305203386,165.48891337147467,1,1.129353974522087,0.0
MI-006,2022-12-12,Retail,PL-North,76,157.8,1,6.029999999999999,2.8,False,50,12,2022,0,0,1,47,Mature,161.0,64.0,118.25,45.04349749593904,97.0,86.0,6.029999999999999,0.2,157.8,5,11.283285631264281,208.0077373048944,1,1.1399519196596386,0.0
MI-006,2022-12-12,Retail,PL-South,91,167.0,1,5.203333333333333,3.1666666666666665,False,50,12,2022,0,0,1,47,Mature,112.0,131.0,109.25,16.13226580490168,-19.0,76.0,5.203333333333333,0.1666666666666666,167.0,6,2.4962520466690905,223.7426983449132,1,1.1425056618302143,0.0
MI-006,2022-12-12,Discount,PL-Central,89,182.16666666666663,0,4.133333333333334,3.1666666666666665,False,50,12,2022,0,0,1,47,Mature,113.0,99.0,130.0,29.68725877094976,14.0,67.0,4.133333333333334,0.0,182.16666666666663,6,0.6937842000839652,106.31338724752662,1,1.0756837926783653,0.0
MI-006,2022-12-19,Retail,PL-South,76,162.0,1,4.88,2.6,True,51,12,2022,1,0,1,48,Mature,91.0,112.0,107.75,17.839562774911276,-21.0,39.0,4.88,0.2,162.0,5,2.797217436649218,224.25717661868845,1,1.1425217454659826,1.041725192896128
MI-006,2022-12-19,E-commerce,PL-South,95,145.71428571428572,0,5.741428571428571,2.571428571428572,True,51,12,2022,1,0,1,48,Mature,96.0,79.0,97.0,21.18175315375636,17.0,104.0,5.741428571428571,0.0,145.71428571428572,7,18.305503930368157,179.6439531979085,1,1.1335668422930867,1.0177379550537284
MI-006,2022-12-19,Discount,PL-Central,67,134.66666666666666,0,6.066666666666666,3.1666666666666665,True,51,12,2022,1,0,1,48,Mature,89.0,113.0,111.0,23.494680248941464,-24.0,65.0,6.066666666666666,0.0,134.66666666666666,6,-0.447621644487711,104.53653533108275,1,1.0761332497954064,1.0543761307306843
MI-006,2022-12-19,Discount,PL-South,72,170.6,0,3.706,2.6,True,51,12,2022,1,0,1,48,Mature,73.0,91.0,80.0,16.593171286204846,-18.0,110.0,3.706,0.0,170.6,5,2.6622159591646004,133.05402031975325,1,1.1168708883406273,1.0125819656757222
MI-006,2022-12-19,Retail,PL-North,86,168.83333333333334,0,4.713333333333334,3.333333333333333,True,51,12,2022,1,0,1,48,Mature,76.0,161.0,112.5,49.56140971898735,-85.0,114.0,4.713333333333334,0.0,168.83333333333334,6,13.49211675869885,210.0897078052452,1,1.139970192845012,0.8365687967268554
MI-006,2022-12-19,Retail,PL-Central,52,119.6,0,4.546,2.2,True,51,12,2022,1,0,1,48,Mature,121.0,79.0,113.75,44.58232086077768,42.0,96.0,4.546,0.0,119.6,5,20.999794153008015,193.59173427835907,1,1.137023698549875,1.1054769077401283
MI-006,2022-12-19,E-commerce,PL-North,77,162.5,0,5.706666666666667,2.333333333333333,True,51,12,2022,1,0,1,48,Mature,152.0,88.0,108.75,39.99479132753832,64.0,112.0,5.706666666666667,0.0,162.5,6,16.262611986279087,165.10830384720106,1,1.1293850063359154,1.1061453455432162
MI-006,2022-12-19,E-commerce,PL-Central,79,153.28571428571428,0,4.95,3.142857142857143,True,51,12,2022,1,0,1,48,Mature,87.0,119.0,92.25,21.124630174277605,-32.0,122.0,4.95,0.0,153.28571428571428,7,12.284686115904545,149.49284490114113,1,1.1240911552513737,0.8025516173626364
MI-006,2022-12-19,Discount,PL-North,79,131.0,1,6.381666666666667,3.1666666666666665,True,51,12,2022,1,0,1,48,Mature,96.0,95.0,101.5,29.80492129386242,1.0,119.0,6.381666666666667,0.1666666666666666,131.0,6,0.3326826477962326,118.94290374341374,1,1.105459991171275,0.9498192973518325
MI-006,2022-12-26,Retail,PL-South,39,112.4,1,6.0600000000000005,3.2,True,52,12,2022,1,0,1,49,Mature,76.0,91.0,102.5,24.06241883103193,-15.0,97.0,6.0600000000000005,0.2,112.4,5,4.378851961963209,224.4580227348084,1,1.1425378161779762,0.9843593352826328
MI-006,2022-12-26,Discount,PL-South,110,151.14285714285714,1,4.688571428571429,2.142857142857143,True,52,12,2022,1,0,1,49,Mature,72.0,73.0,74.0,12.780193008453866,-1.0,126.0,4.688571428571429,0.2857142857142857,151.14285714285714,7,2.8629674243254204,134.6263795795464,1,1.1169287755011545,0.915178137070397
MI-006,2022-12-26,Retail,PL-North,114,159.0,1,6.823333333333333,4.0,True,52,12,2022,1,0,1,49,Mature,86.0,76.0,96.75,43.76737750120897,10.0,94.0,6.823333333333333,0.5,159.0,6,13.424974000262468,208.99702522944867,1,1.1399884493501593,1.0502727649045411
MI-006,2022-12-26,Discount,PL-North,119,171.71428571428572,1,4.372857142857143,3.7142857142857135,True,52,12,2022,1,0,1,49,Mature,79.0,96.0,103.25,27.620946158063933,-17.0,61.0,4.372857142857143,0.2857142857142857,171.71428571428572,7,0.5779760695932552,118.89778793963822,1,1.1055622931846103,1.1190929053392855
MI-006,2022-12-26,E-commerce,PL-Central,122,172.83333333333334,1,6.806666666666666,3.333333333333333,True,52,12,2022,1,0,1,49,Mature,79.0,87.0,95.0,17.28197519575429,-8.0,92.0,6.806666666666666,0.1666666666666666,172.83333333333334,6,9.602998262973733,149.6598563919974,1,1.1241315185344987,1.1913419148227427
MI-006,2022-12-26,Retail,PL-Central,96,145.0,1,5.898333333333333,4.666666666666667,True,52,12,2022,1,0,1,49,Mature,52.0,121.0,83.25,28.42973795165899,-69.0,93.0,5.898333333333333,0.1666666666666666,145.0,6,17.249433107042805,193.66955559344345,1,1.1370448513810376,1.0093605483688033
MI-006,2022-12-26,E-commerce,PL-North,112,161.71428571428572,1,3.7,3.857142857142857,True,52,12,2022,1,0,1,49,Mature,77.0,152.0,112.0,35.411862419251555,-75.0,89.0,3.7,0.2857142857142857,161.71428571428572,7,15.27156211269004,164.85144820754158,1,1.129415990075652,0.9012105363681013
MI-006,2022-12-26,E-commerce,PL-South,104,154.0,1,5.915,2.833333333333333,True,52,12,2022,1,0,1,49,Mature,95.0,96.0,89.0,8.041558721209926,-1.0,57.0,5.915,0.3333333333333333,154.0,6,21.28914745425991,179.2767977453652,1,1.1335919837168877,0.8934963168146978
MI-006,2022-12-26,Discount,PL-Central,65,168.0,0,3.2875,3.5,True,52,12,2022,1,0,1,49,Mature,67.0,89.0,92.0,19.356308187943966,-22.0,96.0,3.2875,0.0,168.0,4,1.4351262056969263,104.1346784486879,1,1.076572827929782,1.039720846455775
MI-006,2023-01-02,E-commerce,PL-Central,92,173.66666666666666,0,3.9216666666666655,2.333333333333333,False,1,1,2023,0,0,1,50,Mature,122.0,79.0,101.75,21.92981228069831,43.0,69.0,3.9216666666666655,0.0,173.66666666666666,6,6.050974125634771,148.57232485907403,1,1.1241718005219326,0.0
MI-006,2023-01-02,Discount,PL-North,61,171.0,0,6.79,2.75,False,1,1,2023,0,0,1,50,Mature,119.0,79.0,97.25,16.459546368799682,40.0,92.0,6.79,0.0,171.0,4,-1.2528748952822417,120.06877425607502,1,1.1056640745747597,0.0
MI-006,2023-01-02,Discount,PL-Central,96,181.66666666666663,0,4.578333333333333,2.333333333333333,False,1,1,2023,0,0,1,50,Mature,65.0,67.0,83.5,22.472205054244235,-2.0,122.0,4.578333333333333,0.0,181.66666666666663,6,2.677815261152363,104.7846803058649,1,1.0770029520342013,0.0
MI-006,2023-01-02,E-commerce,PL-South,57,157.0,0,4.7275,3.5,False,1,1,2023,0,0,1,50,Mature,104.0,95.0,93.5,10.472185381603374,9.0,88.0,4.7275,0.0,157.0,4,19.290829696069135,181.0898634386021,1,1.1336170935758043,0.0
MI-006,2023-01-02,Retail,PL-Central,93,184.3333333333333,0,5.01,3.8333333333333335,False,1,1,2023,0,0,1,50,Mature,96.0,52.0,87.0,29.01723625709381,44.0,100.0,5.01,0.0,184.3333333333333,6,17.06187467046707,195.1225141052658,1,1.1370659818637217,0.0
MI-006,2023-01-02,Retail,PL-North,94,144.33333333333334,1,4.925,2.0,False,1,1,2023,0,0,1,50,Mature,114.0,86.0,109.25,38.064638007823824,28.0,87.0,4.925,0.1666666666666666,144.33333333333334,6,14.765184505911883,209.86348721533108,1,1.1400066892055045,0.0
MI-006,2023-01-02,Retail,PL-South,97,186.66666666666663,0,5.821666666666666,3.8333333333333335,False,1,1,2023,0,0,1,50,Mature,39.0,76.0,79.5,30.77336510685824,-37.0,122.0,5.821666666666666,0.0,186.66666666666663,6,4.618040729431236,225.3484308822053,1,1.142553873986948,0.0
MI-006,2023-01-02,Discount,PL-South,126,190.57142857142856,1,6.234285714285714,2.857142857142857,False,1,1,2023,0,0,1,50,Mature,110.0,72.0,86.5,17.9350680697528,38.0,107.0,6.234285714285714,0.2857142857142857,190.57142857142856,7,-0.4019651711825367,136.53892899905827,1,1.1169864955989373,0.0
MI-006,2023-01-02,E-commerce,PL-North,89,188.0,1,5.2283333333333335,3.6666666666666665,False,1,1,2023,0,0,1,50,Mature,112.0,77.0,107.25,33.22022476343792,35.0,95.0,5.2283333333333335,0.1666666666666666,188.0,6,10.601901756025367,165.67015023831644,1,1.129446925890018,0.0
MI-006,2023-01-09,E-commerce,PL-Central,69,161.0,0,4.82,3.0,False,2,1,2023,0,0,1,51,Mature,92.0,122.0,95.0,18.779421361337693,-30.0,120.0,4.82,0.0,161.0,5,6.168443112449252,150.9657078408647,1,1.124212001540493,0.0
MI-006,2023-01-09,Discount,PL-Central,122,192.66666666666663,0,4.051666666666667,3.0,False,2,1,2023,0,0,1,51,Mature,96.0,65.0,79.25,15.585784121008052,31.0,73.0,4.051666666666667,0.0,192.66666666666663,6,5.905035872016815,103.3528737104703,1,1.0774240202181578,0.0
MI-006,2023-01-09,Retail,PL-North,87,172.83333333333334,0,5.723333333333333,2.833333333333333,False,2,1,2023,0,0,1,51,Mature,94.0,114.0,92.5,16.11417595369575,-20.0,107.0,5.723333333333333,0.0,172.83333333333334,6,12.683346440513287,209.99422412901347,1,1.1400249124413895,0.0
MI-006,2023-01-09,Discount,PL-North,92,160.57142857142858,0,6.382857142857143,3.2857142857142856,False,2,1,2023,0,0,1,51,Mature,61.0,119.0,88.75,24.716728478232447,-58.0,110.0,6.382857142857143,0.0,160.57142857142858,7,0.5211694846577628,118.7016145608117,1,1.1057653406138908,0.0
MI-006,2023-01-09,Retail,PL-South,122,195.5,1,5.028333333333333,2.0,False,2,1,2023,0,0,1,51,Mature,97.0,39.0,75.75,26.043233286210835,58.0,108.0,5.028333333333333,0.1666666666666666,195.5,6,7.657968559513318,222.35311066601543,1,1.1425699189136007,0.0
MI-006,2023-01-09,Discount,PL-South,107,174.0,1,5.583333333333333,3.8333333333333335,False,2,1,2023,0,0,1,51,Mature,126.0,110.0,95.25,27.07243370416976,16.0,66.0,5.583333333333333,0.1666666666666666,174.0,6,-0.9657559180969253,133.6996686753944,1,1.1170440495954894,0.0
MI-006,2023-01-09,Retail,PL-Central,100,149.71428571428572,1,6.64,3.2857142857142856,False,2,1,2023,0,0,1,51,Mature,93.0,96.0,90.5,28.571547618799595,-3.0,94.0,6.64,0.1428571428571428,149.71428571428572,7,18.671556069438658,195.11839822088868,1,1.1370870900451004,0.0
MI-006,2023-01-09,E-commerce,PL-South,88,186.4,1,6.828,2.4,False,2,1,2023,0,0,1,51,Mature,57.0,104.0,88.0,21.05548226313836,-47.0,90.0,6.828,0.2,186.4,5,19.876811302591022,178.09909602152348,1,1.1336421719489962,0.0
MI-006,2023-01-09,E-commerce,PL-North,95,163.5,1,4.473333333333334,2.833333333333333,False,2,1,2023,0,0,1,51,Mature,89.0,112.0,107.5,33.0302891298275,-23.0,58.0,4.473333333333334,0.1666666666666666,163.5,6,13.464606570648602,164.67347874075094,1,1.1294778139270454,0.0
MI-006,2023-01-16,Discount,PL-North,110,162.28571428571428,1,6.14,3.2857142857142856,False,3,1,2023,0,0,1,52,Mature,92.0,61.0,87.75,24.404576073624664,31.0,88.0,6.14,0.1428571428571428,162.28571428571428,7,0.7371506508148558,120.10179189981946,1,1.1058660964944897,0.0
MI-006,2023-01-16,E-commerce,PL-Central,120,163.5,1,4.968333333333334,2.5,False,3,1,2023,0,0,1,52,Mature,69.0,92.0,90.5,23.01448819041316,-23.0,112.0,4.968333333333334,0.1666666666666666,163.5,6,4.03934089948525,148.9338251517855,1,1.1242521219150303,0.0
MI-006,2023-01-16,E-commerce,PL-South,90,180.66666666666663,1,4.361666666666667,3.6666666666666665,False,3,1,2023,0,0,1,52,Mature,88.0,57.0,86.0,20.412414523193167,31.0,69.0,4.361666666666667,0.1666666666666666,180.66666666666663,6,18.27231622313227,178.97150297521978,1,1.1336672189153254,0.0
MI-006,2023-01-16,Retail,PL-South,108,140.33333333333334,1,5.038333333333333,2.833333333333333,False,3,1,2023,0,0,1,52,Mature,122.0,97.0,83.5,35.12359131220307,25.0,78.0,5.038333333333333,0.1666666666666666,140.33333333333334,6,7.639673350858667,224.0932997052347,1,1.1425859509785874,0.0
MI-006,2023-01-16,Retail,PL-North,107,166.8,1,4.106,4.0,False,3,1,2023,0,0,1,52,Mature,87.0,94.0,95.25,12.996794476587924,-7.0,91.0,4.106,0.4,166.8,5,18.00571809446164,209.5655921996837,1,1.1400431190880724,0.0
MI-006,2023-01-16,Discount,PL-South,66,119.85714285714286,1,5.541428571428571,3.0,False,3,1,2023,0,0,1,52,Mature,107.0,126.0,103.75,22.75045787085027,-19.0,72.0,5.541428571428571,0.1428571428571428,119.85714285714286,7,-0.4278287587327769,134.12225502947516,1,1.1171014384440485,0.0
MI-006,2023-01-16,E-commerce,PL-North,58,125.33333333333331,0,4.54,3.0,False,3,1,2023,0,0,1,52,Mature,95.0,89.0,93.25,14.568802284333495,6.0,77.0,4.54,0.0,125.33333333333331,6,12.046754847562578,163.9181253487723,1,1.1295086543340818,0.0
MI-006,2023-01-16,Discount,PL-Central,73,146.66666666666666,0,4.573333333333333,3.6666666666666665,False,3,1,2023,0,0,1,52,Mature,122.0,96.0,87.5,27.01234285778756,26.0,62.0,4.573333333333333,0.0,146.66666666666666,6,5.868195713915008,103.82838596148935,1,1.0778364059622125,0.0
MI-006,2023-01-16,Retail,PL-Central,94,168.5,1,5.636666666666667,3.5,False,3,1,2023,0,0,1,52,Mature,100.0,93.0,85.25,22.35136088325122,7.0,84.0,5.636666666666667,0.1666666666666666,168.5,6,19.85870971644729,196.20159859294645,1,1.1371081759721986,0.0
MI-006,2023-01-23,E-commerce,PL-Central,112,185.42857142857144,1,4.331428571428572,2.0,False,4,1,2023,0,0,1,53,Decline,120.0,69.0,100.75,25.21077811836305,51.0,83.0,4.331428571428572,0.2857142857142857,185.42857142857144,7,2.2451529362419356,150.86945720052674,1,1.1242921619684438,0.0
MI-006,2023-01-23,E-commerce,PL-South,69,169.0,0,4.488333333333333,2.333333333333333,False,4,1,2023,0,0,1,53,Decline,90.0,88.0,84.75,19.822125684867085,2.0,105.0,4.488333333333333,0.0,169.0,6,17.529741690954687,179.79674523985096,1,1.1336922345533584,0.0
MI-006,2023-01-23,Retail,PL-Central,84,142.57142857142858,1,5.882857142857143,3.857142857142857,False,4,1,2023,0,0,1,53,Decline,94.0,100.0,95.75,3.0956959368343817,-6.0,76.0,5.882857142857143,0.1428571428571428,142.57142857142858,7,20.36500917398404,195.55045009253615,1,1.1371292396918917,0.0
MI-006,2023-01-23,Discount,PL-Central,62,162.66666666666666,0,6.260000000000001,3.0,False,4,1,2023,0,0,1,53,Decline,73.0,122.0,89.0,25.625508125043424,-49.0,82.0,6.260000000000001,0.0,162.66666666666666,6,3.80939089653054,106.10041390794443,1,1.078240460108563,0.0
MI-006,2023-01-23,Discount,PL-South,72,150.16666666666666,1,4.906666666666666,1.8333333333333333,False,4,1,2023,0,0,1,53,Decline,66.0,107.0,102.25,25.56527592914524,-41.0,70.0,4.906666666666666,0.1666666666666666,150.16666666666666,6,-0.029588901828294545,135.41390784965893,1,1.1171586630896693,0.0
MI-006,2023-01-23,Discount,PL-North,88,186.8333333333333,0,5.146666666666667,3.1666666666666665,False,4,1,2023,0,0,1,53,Decline,110.0,92.0,95.5,25.592967784139457,18.0,59.0,5.146666666666667,0.0,186.8333333333333,6,-0.5690157032780236,120.6660802783847,1,1.1059663473309607,0.0
MI-006,2023-01-23,E-commerce,PL-North,77,163.5,1,4.586666666666667,3.333333333333333,False,4,1,2023,0,0,1,53,Decline,58.0,95.0,88.5,22.54624876411449,-37.0,71.0,4.586666666666667,0.1666666666666666,163.5,6,12.249676349773436,164.73693303605623,1,1.1295394472577938,0.0
MI-006,2023-01-23,Retail,PL-North,91,170.66666666666666,1,5.8566666666666665,3.333333333333333,False,4,1,2023,0,0,1,53,Decline,107.0,87.0,100.5,12.233832869001702,20.0,68.0,5.8566666666666665,0.1666666666666666,170.66666666666666,6,18.00484019555802,209.1162343344136,1,1.1400613091757292,0.0
MI-006,2023-01-23,Retail,PL-South,78,140.0,1,4.911666666666666,3.0,False,4,1,2023,0,0,1,53,Decline,108.0,122.0,91.5,36.46459470043054,-14.0,83.0,4.911666666666666,0.3333333333333333,140.0,6,10.350678867686064,225.01128369227948,1,1.1426019702025116,0.0
MI-006,2023-01-30,Retail,PL-North,68,143.0,0,4.541666666666667,3.333333333333333,False,5,1,2023,0,0,1,54,Decline,91.0,107.0,94.75,8.655441448399175,-16.0,74.0,4.541666666666667,0.0,143.0,6,19.726853823726106,209.30945894768374,1,1.1400794827344536,0.0
MI-006,2023-01-30,E-commerce,PL-South,105,179.5,1,6.338333333333334,3.0,False,5,1,2023,0,0,1,54,Decline,69.0,90.0,76.0,15.811388300841916,-21.0,70.0,6.338333333333334,0.3333333333333333,179.5,6,18.03865229137195,178.35681118884582,1,1.1337172189413671,0.0
MI-006,2023-01-30,Retail,PL-South,83,172.8,1,5.494,3.0,False,5,1,2023,0,0,1,54,Decline,78.0,108.0,101.25,18.57193222760268,-30.0,93.0,5.494,0.2,172.8,5,8.871523333247815,226.10007895642687,1,1.142617976605927,0.0
MI-006,2023-01-30,Retail,PL-Central,76,157.0,0,6.648333333333333,3.0,False,5,1,2023,0,0,1,54,Decline,84.0,94.0,92.75,6.601767440112755,-10.0,62.0,6.648333333333333,0.0,157.0,6,19.56523465419605,193.4969196982402,1,1.1371502812509078,0.0
MI-006,2023-01-30,Discount,PL-North,59,148.2,0,5.412,2.4,False,5,1,2023,0,0,1,54,Decline,88.0,110.0,87.75,20.23816526598529,-22.0,81.0,5.412,0.0,148.2,5,2.3068423815858603,121.2269332238843,1,1.1060660981611816,0.0
MI-006,2023-01-30,E-commerce,PL-Central,83,206.8,1,5.818,2.6,False,5,1,2023,0,0,1,54,Decline,112.0,120.0,98.25,22.779742462694056,-8.0,110.0,5.818,0.2,206.8,5,4.758039738889552,150.4271943618717,1,1.1243321220216973,0.0
MI-006,2023-01-30,Discount,PL-South,70,145.66666666666666,0,4.853333333333333,2.333333333333333,False,5,1,2023,0,0,1,54,Decline,72.0,66.0,92.75,28.6050694807756,6.0,68.0,4.853333333333333,0.0,145.66666666666666,6,0.5392726074164735,135.1795817819396,1,1.1172157244693173,0.0
MI-006,2023-01-30,E-commerce,PL-North,71,187.5,0,7.158333333333334,2.6666666666666665,False,5,1,2023,0,0,1,54,Decline,77.0,58.0,79.75,16.31716887208075,19.0,90.0,7.158333333333334,0.0,187.5,6,12.773434142418154,164.25509735519356,1,1.1295701928441715,0.0
MI-006,2023-01-30,Discount,PL-Central,82,137.66666666666666,1,3.63,3.333333333333333,False,5,1,2023,0,0,1,54,Decline,62.0,73.0,88.25,26.587904518157625,-11.0,117.0,3.63,0.3333333333333333,137.66666666666666,6,8.092969311216615,104.3431057210286,1,1.0786365126544866,0.0
MI-006,2023-02-06,E-commerce,PL-South,70,149.0,1,5.23,3.5,False,6,2,2023,0,0,1,55,Decline,105.0,69.0,88.0,14.764823060233423,36.0,130.0,5.23,0.1666666666666666,149.0,6,14.90658037498555,179.92414559556795,1,1.1337421721573304,0.0
MI-006,2023-02-06,Retail,PL-South,93,151.0,1,5.648333333333333,3.1666666666666665,False,6,2,2023,0,0,1,55,Decline,83.0,78.0,97.75,20.822663934601007,5.0,92.0,5.648333333333333,0.3333333333333333,151.0,6,12.889476991197368,224.5080975524938,1,1.1426339702093382,0.0
MI-006,2023-02-06,Retail,PL-Central,62,183.0,1,4.28,2.25,False,6,2,2023,0,0,1,55,Decline,76.0,84.0,88.5,10.63014581273463,-8.0,67.0,4.28,0.25,183.0,4,20.237501269031984,196.15194761772295,1,1.1371713006958273,0.0
MI-006,2023-02-06,Discount,PL-South,68,143.0,0,5.6066666666666665,2.5,False,6,2,2023,0,0,1,55,Decline,70.0,72.0,78.75,18.997806890972083,-2.0,74.0,5.6066666666666665,0.0,143.0,6,2.213034325424328,135.45063009927355,1,1.1172726235119619,0.0
MI-006,2023-02-06,Discount,PL-Central,117,155.83333333333334,1,6.165,3.1666666666666665,False,6,2,2023,0,0,1,55,Decline,82.0,62.0,84.75,26.14542662366276,20.0,32.0,6.165,0.5,155.83333333333334,6,8.21700977682229,104.05308901731806,1,1.0790248743716286,0.0
MI-006,2023-02-06,E-commerce,PL-North,90,180.4,1,4.0200000000000005,3.0,False,6,2,2023,0,0,1,55,Decline,71.0,77.0,75.25,15.37042614893943,-6.0,82.0,4.0200000000000005,0.2,180.4,5,10.484480741768458,164.42482172502565,1,1.1296008912385331,0.0
MI-006,2023-02-06,Discount,PL-North,81,184.0,0,4.703333333333333,3.1666666666666665,False,6,2,2023,0,0,1,55,Decline,59.0,88.0,87.25,21.12463017427761,-29.0,72.0,4.703333333333333,0.0,184.0,6,3.356069307841347,119.99984592352004,1,1.106165353948024,0.0
MI-006,2023-02-06,Retail,PL-North,74,138.57142857142858,0,6.078571428571428,3.2857142857142856,False,6,2,2023,0,0,1,55,Decline,68.0,91.0,88.25,16.02862023589886,-23.0,43.0,6.078571428571428,0.0,138.57142857142858,7,14.510177189241528,209.18380808451877,1,1.1400976397942573,0.0
MI-006,2023-02-06,E-commerce,PL-Central,110,183.1428571428572,1,4.707142857142857,2.571428571428572,False,6,2,2023,0,0,1,55,Decline,83.0,112.0,96.0,24.013884872437167,-29.0,72.0,4.707142857142857,0.1428571428571428,183.1428571428572,7,5.379017478994214,149.4537726901562,1,1.1243720023938346,0.0
MI-006,2023-02-13,Retail,PL-South,92,152.42857142857142,1,4.675714285714286,1.5714285714285714,False,7,2,2023,0,0,1,56,Decline,93.0,83.0,90.5,13.22875655532296,10.0,124.0,4.675714285714286,0.1428571428571428,152.42857142857142,7,14.796342312838656,223.22344729395815,1,1.1426499510332009,0.0
MI-006,2023-02-13,E-commerce,PL-Central,72,146.57142857142858,0,4.504285714285714,3.571428571428572,False,7,2,2023,0,0,1,56,Decline,110.0,83.0,106.25,16.090887690449726,27.0,77.0,4.504285714285714,0.0,146.57142857142858,7,-0.32769001966529787,151.9753108926095,1,1.1244118034019948,0.0
MI-006,2023-02-13,Retail,PL-Central,67,161.25,1,5.0125,2.5,False,7,2,2023,0,0,1,56,Decline,62.0,76.0,79.0,13.515423288475516,-14.0,71.0,5.0125,0.5,161.25,4,17.47285329056853,194.2019393726856,1,1.137192298073084,0.0
MI-006,2023-02-13,Discount,PL-North,72,169.33333333333334,0,6.366666666666667,3.1666666666666665,False,7,2,2023,0,0,1,56,Decline,81.0,59.0,84.5,21.01586702153082,22.0,44.0,6.366666666666667,0.0,169.33333333333334,6,4.993350282354955,119.99632624982304,1,1.1062641195808358,0.0
MI-006,2023-02-13,Discount,PL-South,74,127.66666666666669,1,5.489999999999999,2.1666666666666665,False,7,2,2023,0,0,1,56,Decline,68.0,70.0,69.0,2.5819888974715424,-2.0,57.0,5.489999999999999,0.1666666666666666,127.66666666666669,6,1.359400693822478,135.68918713014764,1,1.1173293611386659,0.0
MI-006,2023-02-13,Retail,PL-North,43,158.0,0,4.7875,2.75,False,7,2,2023,0,0,1,56,Decline,74.0,68.0,85.0,17.606816861659002,6.0,101.0,4.7875,0.0,158.0,4,22.48272448402524,209.36817779176954,1,1.14011578038507,0.0
MI-006,2023-02-13,Discount,PL-Central,32,100.25,0,5.605,3.5,False,7,2,2023,0,0,1,56,Decline,117.0,82.0,83.5,23.78374795247096,35.0,80.0,5.605,0.0,100.25,4,8.98461699954107,105.73665275252729,1,1.0794058382710425,0.0
MI-006,2023-02-13,E-commerce,PL-South,130,180.8571428571429,1,6.398571428571429,2.857142857142857,False,7,2,2023,0,0,1,56,Decline,70.0,105.0,83.5,17.291616465790604,-35.0,62.0,6.398571428571429,0.2857142857142857,180.8571428571429,7,14.791412885849269,181.861470165728,1,1.1337670942789353,0.0
MI-006,2023-02-13,E-commerce,PL-North,82,166.0,1,4.238333333333333,3.333333333333333,False,7,2,2023,0,0,1,56,Decline,90.0,71.0,74.0,13.291601358251294,19.0,58.0,4.238333333333333,0.1666666666666666,166.0,6,7.203510321292287,165.05548132928448,1,1.1296315425855286,0.0
MI-006,2023-02-20,Discount,PL-South,57,146.8,0,4.468,2.6,False,8,2,2023,0,0,1,57,Decline,74.0,68.0,71.0,2.5819888974715424,6.0,77.0,4.468,0.0,146.8,5,0.05067403079433744,135.93472146856178,1,1.1173859382626754,0.0
MI-006,2023-02-20,E-commerce,PL-Central,77,142.0,1,4.762857142857143,3.142857142857143,False,8,2,2023,0,0,1,57,Decline,72.0,110.0,94.25,19.872510326243805,-38.0,82.0,4.762857142857143,0.2857142857142857,142.0,7,1.9898935985037653,149.10636316824352,1,1.1244515253614273,0.0
