sku,week,channel,region,units_sold,stock_available,promotion_flag,price_unit,delivery_days,is_holiday_peak,week_number,month,year,is_holiday_week,is_summer,is_winter,sku_age,lifecycle_stage,lag_1,lag_2,rolling_mean_4,rolling_std_4,momentum,target_next_week,brand,segment,category,price_avg,promo_rate,stock_avg,deliveries,avg_temp,inflation_index,school_in_session,event_score,category_trend,price_index,promo_recency,rolling_promo_rate,cross_channel_demand_share
MI-022,2023-04-03,E-commerce,PL-South,98,124.0,1,5.678,2.8,1,14,4,2023,1,0,0,26,Mature,149.0,155.0,130.5,26.006409466386035,-6.0,115.0,MiBrand3,Milk-Seg2,Milk,5.678,0.2,124.0,5,0.4496948294843671,162.86623350678428,1,0.9051775956075517,1.4082487249153914,1.0851202768231998,0.0,0.5,0.2832369942196532
MI-022,2023-04-10,E-commerce,PL-South,115,163.8,1,3.88,1.6,1,15,4,2023,1,0,0,27,Mature,98.0,149.0,125.5,30.708305065568172,-51.0,88.0,MiBrand3,Milk-Seg2,Milk,3.88,0.2,163.8,5,-0.22644858863622241,163.44953810498902,1,1.0407934886615335,1.4033316689054394,0.7303244282924728,0.0,0.5,0.39655172413793105
MI-022,2023-04-17,E-commerce,PL-South,88,160.16666666666666,0,6.45,2.8333333333333335,0,16,4,2023,0,0,0,28,Mature,115.0,98.0,129.25,27.280945731407478,17.0,133.0,MiBrand3,Milk-Seg2,Milk,6.45,0.0,160.16666666666666,6,0.6701258625524807,163.1057136979784,1,0.0,1.4001619130651388,1.2186483335092755,1.0,0.375,0.2268041237113402
MI-022,2023-04-24,E-commerce,PL-South,133,189.14285714285714,0,5.880000000000001,2.142857142857143,0,17,4,2023,0,0,0,29,Mature,88.0,115.0,112.5,26.764404221527762,-27.0,118.0,MiBrand3,Milk-Seg2,Milk,5.880000000000001,0.0,189.14285714285714,7,2.0471268811625243,163.51612182615816,1,0.8946543711111774,1.3989994529677068,1.1114549306285784,2.0,0.375,0.32839506172839505
MI-022,2023-05-01,E-commerce,PL-South,118,174.0,1,4.87,2.2,0,18,5,2023,1,0,0,30,Mature,133.0,88.0,108.5,19.773719933285186,45.0,95.0,MiBrand3,Milk-Seg2,Milk,4.87,0.2,174.0,5,3.433941036296175,162.78352583520737,1,1.013150247125194,1.3977648779732115,0.9153199214319656,0.0,0.5,0.31805929919137466
MI-022,2023-05-08,E-commerce,PL-South,95,125.57142857142857,1,5.731428571428571,2.7142857142857144,0,19,5,2023,0,0,0,31,Mature,118.0,133.0,113.5,18.73499399519519,-15.0,104.0,MiBrand3,Milk-Seg2,Milk,5.731428571428571,0.14285714285714285,125.57142857142857,7,3.820249374327998,163.20436261008513,1,0.9092830352846012,1.395594422261089,1.0818465816028953,0.0,0.625,0.2553763440860215
MI-022,2023-05-15,E-commerce,PL-South,104,180.0,1,4.426,3.6,0,20,5,2023,0,0,0,32,Mature,95.0,118.0,108.5,20.76053949202669,-23.0,87.0,MiBrand3,Milk-Seg2,Milk,4.426,0.2,180.0,5,2.423206827271688,163.49034625055089,1,0.0,1.3947290725068502,0.838475313540559,0.0,0.75,0.29295774647887324
MI-022,2023-05-22,E-commerce,PL-South,87,146.2,0,4.096,3.0,0,21,5,2023,0,0,0,33,Mature,104.0,95.0,112.5,16.62327685305557,9.0,94.0,MiBrand3,Milk-Seg2,Milk,4.096,0.0,146.2,5,5.508811966451834,164.20346168052367,1,0.0,1.3938041808688575,0.8220878710360089,1.0,0.625,0.2824675324675325
MI-022,2023-05-29,E-commerce,PL-South,94,125.71428571428571,0,5.402857142857143,2.857142857142857,0,22,5,2023,0,0,0,34,Mature,87.0,104.0,101.0,13.291601358251253,-17.0,121.0,MiBrand3,Milk-Seg2,Milk,5.402857142857143,0.0,125.71428571428571,7,6.4034932640428055,164.4074953481564,1,0.0,1.3943028462636307,1.0440097799511001,2.0,0.5,0.26330532212885155
MI-022,2023-06-05,E-commerce,PL-South,121,157.66666666666666,1,4.288333333333333,2.8333333333333335,0,23,6,2023,1,1,0,35,Mature,94.0,87.0,95.0,6.976149845485439,7.0,102.0,MiBrand3,Milk-Seg2,Milk,4.288333333333333,0.16666666666666666,157.66666666666666,6,7.813344843586797,162.9824235246144,1,0.0,1.3951352318502077,0.8529188163906345,0.0,0.5,0.33060109289617484
MI-022,2023-06-12,E-commerce,PL-South,102,129.0,1,4.7749999999999995,3.1666666666666665,0,24,6,2023,0,1,0,36,Mature,121.0,94.0,101.5,14.753530650887146,27.0,130.0,MiBrand3,Milk-Seg2,Milk,4.7749999999999995,0.16666666666666666,129.0,6,9.95092726969407,163.35595211354658,1,0.0,1.3981582943487705,0.9262679115192064,0.0,0.625,0.35051546391752575
MI-022,2023-06-19,E-commerce,PL-South,130,163.0,0,6.2871428571428565,3.0,0,25,6,2023,0,1,0,37,Mature,102.0,121.0,101.0,14.67424046870342,-19.0,91.0,MiBrand3,Milk-Seg2,Milk,6.2871428571428565,0.0,163.0,7,8.205428772420124,164.27709620294388,1,0.0,1.401281496117177,1.1908088896104272,1.0,0.625,0.3333333333333333
MI-022,2023-06-26,E-commerce,PL-South,91,142.8,1,5.076,3.4,0,26,6,2023,0,1,0,38,Mature,130.0,102.0,111.75,16.620770138594658,28.0,136.0,MiBrand3,Milk-Seg2,Milk,5.076,0.2,142.8,5,10.586178302460441,162.7497381850002,1,0.0,1.4032136633988486,0.9499383050211635,0.0,0.625,0.2541899441340782
MI-022,2023-07-03,E-commerce,PL-South,136,146.28571428571428,1,5.884285714285714,2.4285714285714284,0,27,7,2023,0,1,0,39,Mature,91.0,130.0,111.0,17.720045146669346,-39.0,118.0,MiBrand3,Milk-Seg2,Milk,5.884285714285714,0.14285714285714285,146.28571428571428,7,12.722386197929636,163.72354333910147,0,0.0,1.4062917451045305,1.1462047852136843,0.0,0.625,0.4171779141104294
MI-022,2023-07-10,E-commerce,PL-South,118,139.33333333333334,1,6.246666666666667,2.1666666666666665,0,28,7,2023,0,1,0,40,Mature,136.0,91.0,114.75,21.685248442201434,45.0,96.0,MiBrand3,Milk-Seg2,Milk,6.246666666666667,0.16666666666666666,139.33333333333334,6,12.145301022289555,163.99934760832303,0,0.0,1.407988039519571,1.2287745329410358,0.0,0.625,0.30179028132992325
MI-022,2023-07-17,E-commerce,PL-South,96,117.83333333333333,1,4.953333333333333,2.6666666666666665,0,29,7,2023,0,1,0,41,Mature,118.0,136.0,118.75,19.956202043475102,-18.0,224.0,MiBrand3,Milk-Seg2,Milk,4.953333333333333,0.16666666666666666,117.83333333333333,6,15.705753259782593,164.86822256545727,0,0.0,1.4117669415447194,0.9142187036033756,0.0,0.75,0.26740947075208915
MI-022,2023-07-24,E-commerce,PL-South,224,192.0,1,6.118571428571428,1.7142857142857142,0,30,7,2023,0,1,0,42,Mature,96.0,118.0,110.25,20.790622886291786,-22.0,154.0,MiBrand3,Milk-Seg2,Milk,6.118571428571428,0.14285714285714285,192.0,7,15.871459057566668,164.58396905112124,0,0.0,1.416500084043944,1.2295125105856346,0.0,0.875,0.4307692307692308
MI-022,2023-07-31,E-commerce,PL-South,154,167.0,1,6.725714285714285,3.4285714285714284,0,31,7,2023,0,1,0,43,Mature,224.0,96.0,143.5,56.1040699652589,128.0,115.0,MiBrand3,Milk-Seg2,Milk,6.725714285714285,0.14285714285714285,167.0,7,17.22795032354216,164.0303311133009,0,0.0,1.4181537133918087,1.3273738066495337,0.0,0.875,0.4438040345821326
MI-022,2023-08-07,E-commerce,PL-South,115,171.33333333333334,0,5.6883333333333335,4.0,0,32,8,2023,0,1,0,44,Mature,154.0,224.0,148.0,56.02380446441197,-70.0,138.0,MiBrand3,Milk-Seg2,Milk,5.6883333333333335,0.0,171.33333333333334,6,16.975862325219953,164.06186541322168,0,0.0,1.4186136075024964,1.1066054315776843,1.0,0.75,0.31420765027322406
MI-022,2023-08-14,E-commerce,PL-South,138,157.5,1,3.6266666666666665,4.0,0,33,8,2023,1,1,0,45,Mature,115.0,154.0,147.25,56.57664417996764,-39.0,145.0,MiBrand3,Milk-Seg2,Milk,3.6266666666666665,0.16666666666666666,157.5,6,18.860814261755873,164.1892648298431,0,0.0,1.4215598359058275,0.6821586706174719,0.0,0.875,0.3909348441926346
MI-022,2023-08-21,E-commerce,PL-South,145,181.5,1,6.108333333333333,3.3333333333333335,0,34,8,2023,0,1,0,46,Mature,138.0,115.0,157.75,46.97783165139347,23.0,129.0,MiBrand3,Milk-Seg2,Milk,6.108333333333333,0.3333333333333333,181.5,6,19.72576276760331,165.30989017375938,0,0.0,1.4240963582630248,1.1808815355021753,0.0,0.875,0.42028985507246375
MI-022,2023-08-28,E-commerce,PL-South,129,138.85714285714286,1,5.648571428571429,2.857142857142857,0,35,8,2023,0,1,0,47,Mature,145.0,138.0,138.0,16.673332000533044,7.0,89.0,MiBrand3,Milk-Seg2,Milk,5.648571428571429,0.14285714285714285,138.85714285714286,7,19.592890584212164,164.19536738077065,0,0.0,1.4239079761713507,1.1125961984889625,0.0,0.875,0.3805309734513274
MI-022,2023-09-04,E-commerce,PL-South,89,143.0,0,4.871666666666667,2.6666666666666665,0,36,9,2023,0,0,0,48,Mature,129.0,145.0,131.75,12.945398152754224,-16.0,158.0,MiBrand3,Milk-Seg2,Milk,4.871666666666667,0.0,143.0,6,19.996374969733935,164.32640328226051,1,0.0,1.4264237524400127,0.8915531305750473,1.0,0.75,0.22879177377892032
MI-022,2023-09-11,E-commerce,PL-South,158,175.14285714285714,1,5.202857142857143,3.857142857142857,0,37,9,2023,0,0,0,49,Mature,89.0,129.0,125.25,25.03830398942121,-40.0,85.0,MiBrand3,Milk-Seg2,Milk,5.202857142857143,0.14285714285714285,175.14285714285714,7,20.288232464335465,164.77661348739358,1,0.0,1.429554281763117,0.9843541660350635,0.0,0.75,0.4376731301939058
MI-022,2023-09-18,E-commerce,PL-South,85,161.75,0,4.4675,2.25,0,38,9,2023,0,0,0,50,Mature,158.0,89.0,130.25,29.948567021923868,69.0,95.0,MiBrand3,Milk-Seg2,Milk,4.4675,0.0,161.75,4,19.501412348888245,164.54906568113574,1,0.0,1.4278912699547621,0.8696163772949079,1.0,0.625,0.26479750778816197
MI-022,2023-09-25,E-commerce,PL-South,95,125.57142857142857,0,6.732857142857143,2.2857142857142856,0,39,9,2023,0,0,0,51,Mature,85.0,158.0,115.25,34.7407061912487,-73.0,80.0,MiBrand3,Milk-Seg2,Milk,6.732857142857143,0.0,125.57142857142857,7,20.049483554021645,164.55964468864175,1,0.0,1.4287034373308882,1.2991502829047972,2.0,0.5,0.34798534798534797
MI-022,2023-10-02,E-commerce,PL-South,80,151.83333333333334,1,4.3966666666666665,2.8333333333333335,0,40,10,2023,0,0,0,52,Mature,95.0,85.0,106.75,34.412933615139515,10.0,105.0,MiBrand3,Milk-Seg2,Milk,4.3966666666666665,0.16666666666666666,151.83333333333334,6,19.876549674996777,164.06608159948115,1,0.0,1.4274947150916144,0.8373432587835324,0.0,0.625,0.22922636103151864
MI-022,2023-10-09,E-commerce,PL-South,105,215.28571428571428,1,4.859999999999999,2.7142857142857144,0,41,10,2023,0,0,0,53,Decline,80.0,95.0,104.5,36.20773398046333,-15.0,101.0,MiBrand3,Milk-Seg2,Milk,4.859999999999999,0.14285714285714285,215.28571428571428,7,19.99443395588227,164.7841350538671,1,0.0,1.427129044753566,0.9207267918969546,0.0,0.625,0.3488372093023256
MI-022,2023-10-16,E-commerce,PL-South,101,164.66666666666666,1,5.596666666666667,2.6666666666666665,0,42,10,2023,0,0,0,54,Decline,105.0,80.0,91.25,11.086778913041687,25.0,95.0,MiBrand3,Milk-Seg2,Milk,5.596666666666667,0.3333333333333333,164.66666666666666,6,20.039321326752244,164.58144464624507,1,0.0,1.4242366825700161,1.057689464502203,0.0,0.625,0.5024875621890548
MI-022,2023-10-23,E-commerce,PL-South,95,139.28571428571428,1,6.025714285714286,3.5714285714285716,0,43,10,2023,0,0,0,55,Decline,101.0,105.0,95.25,10.965856099730615,-4.0,73.0,MiBrand3,Milk-Seg2,Milk,6.025714285714286,0.2857142857142857,139.28571428571428,7,17.813460015334613,165.60383489375985,1,0.0,1.4223219474155804,1.1227559900473256,0.0,0.625,0.34050179211469533
MI-022,2023-10-30,E-commerce,PL-South,73,156.33333333333334,0,4.19,3.3333333333333335,0,44,10,2023,1,0,0,56,Decline,95.0,101.0,95.25,10.965856099730615,-6.0,61.0,MiBrand3,Milk-Seg2,Milk,4.19,0.0,156.33333333333334,6,17.858580503814164,165.3525955870166,1,1.0039050418466007,1.4183587820624857,0.8133849905197011,1.0,0.625,0.3862433862433862
MI-022,2023-11-06,E-commerce,PL-South,61,149.5,0,5.876666666666666,2.3333333333333335,0,45,11,2023,1,0,0,57,Decline,73.0,95.0,93.5,14.271183085738402,-22.0,69.0,MiBrand3,Milk-Seg2,Milk,5.876666666666666,0.0,149.5,6,18.32968545921594,165.0028599909343,1,0.8489764931970594,1.4151050055811962,1.1036459012037172,2.0,0.5,0.24796747967479674
MI-022,2023-11-13,E-commerce,PL-South,69,159.16666666666666,0,6.266666666666667,2.8333333333333335,0,46,11,2023,0,0,0,58,Decline,61.0,73.0,82.5,18.717193521821923,-12.0,78.0,MiBrand3,Milk-Seg2,Milk,6.266666666666667,0.0,159.16666666666666,6,15.635008087644662,165.47499786870154,1,0.0,1.4115551369174557,1.2139422381778158,3.0,0.5,0.31221719457013575
MI-022,2023-11-20,E-commerce,PL-South,78,160.83333333333334,1,4.705,3.5,0,47,11,2023,0,0,0,59,Decline,69.0,61.0,74.5,14.548768561863435,8.0,95.0,MiBrand3,Milk-Seg2,Milk,4.705,0.16666666666666666,160.83333333333334,6,14.570107183960786,164.9266900490352,1,0.0,1.4083952872483338,0.907788393514317,0.0,0.625,0.34513274336283184
MI-022,2023-11-27,E-commerce,PL-South,95,175.28571428571428,1,3.8985714285714286,3.0,0,48,11,2023,0,0,0,60,Decline,78.0,69.0,70.25,7.182153808805027,9.0,50.0,MiBrand3,Milk-Seg2,Milk,3.8985714285714286,0.14285714285714285,175.28571428571428,7,14.314962841114106,165.81854955642908,1,0.0,1.4040978161545539,0.7525360179734047,0.0,0.625,0.42792792792792794
MI-022,2023-12-04,E-commerce,PL-South,50,133.6,1,5.484,2.2,0,49,12,2023,0,0,1,61,Decline,95.0,78.0,75.75,14.591664287073833,17.0,63.0,MiBrand3,Milk-Seg2,Milk,5.484,0.2,133.6,5,13.696584779207448,165.24071540893692,1,0.0,1.4005049661190012,1.0085339895153407,0.0,0.625,0.2617801047120419
MI-022,2023-12-11,E-commerce,PL-South,63,158.5,1,4.1866666666666665,2.3333333333333335,0,50,12,2023,0,0,1,62,Decline,50.0,95.0,73.0,18.74388789267938,-45.0,46.0,MiBrand3,Milk-Seg2,Milk,4.1866666666666665,0.3333333333333333,158.5,6,11.857319311020506,165.6506854111436,1,0.0,1.3974815092870647,0.8052022927279634,0.0,0.625,0.2903225806451613
MI-022,2023-12-18,E-commerce,PL-South,46,105.8,1,6.2700000000000005,3.4,1,51,12,2023,1,0,1,63,Decline,63.0,50.0,71.5,19.39931270260193,13.0,47.0,MiBrand3,Milk-Seg2,Milk,6.2700000000000005,0.2,105.8,5,11.71457865008931,164.582840360739,1,0.8691337670093261,1.3941252985926524,1.2259964072342153,0.0,0.625,0.2839506172839506
MI-022,2023-12-25,E-commerce,PL-South,47,143.75,0,4.8775,3.25,1,52,12,2023,1,0,1,64,Decline,46.0,63.0,63.5,22.21861081766063,-17.0,71.0,MiBrand3,Milk-Seg2,Milk,4.8775,0.0,143.75,4,10.133539421905635,165.62212410923618,1,1.0190935870092623,1.38994456069286,0.9653301772655262,1.0,0.625,0.2865853658536585
MI-022,2024-01-01,E-commerce,PL-South,71,175.4,0,3.3899999999999997,2.8,1,1,1,2024,1,0,1,65,Decline,47.0,46.0,51.5,7.852812659593116,1.0,86.0,MiBrand3,Milk-Seg2,Milk,3.3899999999999997,0.0,175.4,5,8.886976624710337,164.4579528508218,1,0.8488016227107811,1.3880842843805807,0.6643031043528659,2.0,0.625,0.3697916666666667
MI-022,2024-01-08,E-commerce,PL-South,86,162.33333333333334,1,6.496666666666667,3.8333333333333335,0,2,1,2024,0,0,1,66,Decline,71.0,47.0,56.75,12.284814474246891,24.0,70.0,MiBrand3,Milk-Seg2,Milk,6.496666666666667,0.3333333333333333,162.33333333333334,6,7.493876993769755,164.3064566716476,1,0.0,1.3852888126221459,1.2179374590349716,0.0,0.75,0.3481781376518219
MI-022,2024-01-15,E-commerce,PL-South,70,182.6,0,6.556,2.4,0,3,1,2024,0,0,1,67,Decline,86.0,71.0,62.5,19.467922333931767,15.0,55.0,MiBrand3,Milk-Seg2,Milk,6.556,0.0,182.6,5,7.795381648377621,165.40176611207457,1,0.0,1.3814896461761148,1.2265019299515916,1.0,0.625,0.28688524590163933
MI-022,2024-01-22,E-commerce,PL-South,55,170.0,0,5.5125,3.25,0,4,1,2024,0,0,1,68,Decline,70.0,86.0,68.5,16.09347693943106,-16.0,98.0,MiBrand3,Milk-Seg2,Milk,5.5125,0.0,170.0,4,4.713599260432767,165.10131336363744,1,0.0,1.3783425816105557,1.0573550934046565,2.0,0.5,0.24444444444444444
MI-022,2024-01-29,E-commerce,PL-South,98,178.0,1,5.938,2.4,0,5,1,2024,0,0,1,69,Decline,55.0,70.0,70.5,12.662279942148356,-15.0,70.0,MiBrand3,Milk-Seg2,Milk,5.938,0.6,178.0,5,2.2964612565031013,165.79653879121184,1,0.0,1.3750678093720166,1.1766788548791893,0.0,0.5,0.3181818181818182
MI-022,2024-02-05,E-commerce,PL-South,70,150.6,1,4.744,2.8,0,6,2,2024,0,0,1,70,Decline,98.0,55.0,77.25,18.750555547325327,43.0,58.0,MiBrand3,Milk-Seg2,Milk,4.744,0.2,150.6,5,4.29548471632948,167.10181777804658,1,0.0,1.3725820142486809,0.9075322516894465,0.0,0.5,0.3211009174311927
MI-022,2024-02-12,E-commerce,PL-South,58,138.0,1,5.742,3.0,0,7,2,2024,0,0,1,71,Decline,70.0,98.0,73.25,17.951323071016223,-28.0,98.0,MiBrand3,Milk-Seg2,Milk,5.742,0.2,138.0,5,1.8628245273625965,165.31280609115277,1,0.0,1.3703124439632377,1.0801239218369367,0.0,0.5,0.24472573839662448
MI-022,2024-02-19,E-commerce,PL-South,98,167.33333333333334,1,6.461666666666667,2.6666666666666665,0,8,2,2024,0,0,1,72,Decline,58.0,70.0,70.25,19.60229578391264,-12.0,79.0,MiBrand3,Milk-Seg2,Milk,6.461666666666667,0.3333333333333333,167.33333333333334,6,1.6476333676370767,165.49436956214765,1,0.0,1.368355507349218,1.1985067427688754,0.0,0.625,0.4100418410041841
MI-022,2024-02-26,E-commerce,PL-South,79,160.57142857142858,1,5.3914285714285715,2.4285714285714284,0,9,2,2024,0,0,1,73,Decline,98.0,58.0,81.0,20.231987873991343,40.0,79.0,MiBrand3,Milk-Seg2,Milk,5.3914285714285715,0.14285714285714285,160.57142857142858,7,2.066426065044055,166.0488933185325,1,0.0,1.3655370546336278,1.016395958475,0.0,0.75,0.395
MI-022,2024-03-04,E-commerce,PL-South,79,161.83333333333334,0,5.266666666666667,3.6666666666666665,0,10,3,2024,0,0,0,74,Decline,79.0,98.0,76.25,16.85971530008735,-19.0,67.0,MiBrand3,Milk-Seg2,Milk,5.266666666666667,0.0,161.83333333333334,6,-0.6725965331882724,166.27839369218535,1,0.0,1.3643702785678093,1.0196607145483403,1.0,0.625,0.24307692307692308
MI-022,2024-03-11,E-commerce,PL-South,67,163.16666666666666,0,3.6933333333333334,3.5,0,11,3,2024,0,0,0,75,Decline,79.0,79.0,78.5,16.340134638368173,0.0,85.0,MiBrand3,Milk-Seg2,Milk,3.6933333333333334,0.0,163.16666666666666,6,-0.6627802547008625,165.93369638050459,1,0.0,1.3621228917865003,0.7133728799961983,2.0,0.625,0.2182410423452769
MI-022,2024-03-18,E-commerce,PL-South,85,189.66666666666666,0,6.0,3.3333333333333335,0,12,3,2024,0,0,0,76,Decline,67.0,79.0,80.75,12.816005617976275,-12.0,106.0,MiBrand3,Milk-Seg2,Milk,6.0,0.0,189.66666666666666,6,-1.0703374885436603,165.97295566757563,1,0.0,1.3602283668950335,1.1844334292235001,3.0,0.625,0.31135531135531136
MI-022,2024-03-25,E-commerce,PL-South,106,172.57142857142858,1,4.768571428571429,2.7142857142857144,1,13,3,2024,1,0,0,77,Decline,85.0,67.0,77.5,7.549834435270713,18.0,87.0,MiBrand3,Milk-Seg2,Milk,4.768571428571429,0.14285714285714285,172.57142857142858,7,-0.40780424279379046,166.5749850341547,1,0.9075118155087276,1.3605065382843162,0.9045234560205038,0.0,0.625,0.39552238805970147
MI-022,2024-04-01,E-commerce,PL-South,87,161.28571428571428,0,5.715714285714285,3.142857142857143,1,14,4,2024,1,0,0,78,Decline,106.0,85.0,84.25,16.317168872080703,21.0,50.0,MiBrand3,Milk-Seg2,Milk,5.715714285714285,0.0,161.28571428571428,7,0.7404629870964751,166.522464795041,1,0.9609632582083298,1.3590382048715381,1.1640431955282358,1.0,0.5,0.41037735849056606
MI-022,2024-04-08,E-commerce,PL-South,50,186.0,1,3.3733333333333335,3.0,0,15,4,2024,0,0,0,79,Decline,87.0,106.0,86.25,15.945218719101957,-19.0,124.0,MiBrand3,Milk-Seg2,Milk,3.3733333333333335,0.3333333333333333,186.0,3,1.1114465496243842,165.64734722840862,1,0.0,1.3565024780364014,0.6534439625153929,0.0,0.5,0.26455026455026454
MI-022,2024-04-15,E-commerce,PL-South,124,141.33333333333334,1,5.595,2.3333333333333335,0,16,4,2024,0,0,0,80,Decline,50.0,87.0,82.0,23.33809475228572,-37.0,77.0,MiBrand3,Milk-Seg2,Milk,5.595,0.5,141.33333333333334,6,1.3541586224848574,166.27709602112222,1,0.0,1.3548993437882326,1.044944255621817,0.0,0.5,0.3780487804878049
MI-022,2024-04-22,E-commerce,PL-South,77,138.5,1,4.0825,3.5,0,17,4,2024,0,0,0,81,Decline,124.0,50.0,91.75,31.66885957319376,74.0,69.0,MiBrand3,Milk-Seg2,Milk,4.0825,0.75,138.5,4,0.5752824980713009,166.40284858264917,1,0.0,1.353105237742919,0.764578800214546,0.0,0.5,0.3031496062992126
MI-022,2024-04-29,E-commerce,PL-South,69,167.0,0,4.303333333333334,3.1666666666666665,0,18,4,2024,1,0,0,82,Decline,77.0,124.0,84.5,30.62134331910777,-47.0,121.0,MiBrand3,Milk-Seg2,Milk,4.303333333333334,0.0,167.0,6,0.5527920265267066,165.80607694462253,1,0.9907827083708651,1.351667513161766,0.8311765478780093,1.0,0.5,0.3108108108108108
MI-022,2024-05-06,E-commerce,PL-South,121,173.14285714285714,1,2.5742857142857143,3.4285714285714284,0,19,5,2024,0,0,0,83,Decline,69.0,77.0,80.0,31.443070248731534,-8.0,115.0,MiBrand3,Milk-Seg2,Milk,2.5742857142857143,0.2857142857142857,173.14285714285714,7,3.2526898626567426,166.65178201261514,1,0.9427454504258416,1.3516868109460702,0.49454268980644783,0.0,0.625,0.4074074074074074
MI-022,2024-05-13,E-commerce,PL-South,115,174.33333333333334,1,3.5749999999999997,2.1666666666666665,0,20,5,2024,0,0,0,84,Decline,121.0,69.0,97.75,28.790912918257142,52.0,76.0,MiBrand3,Milk-Seg2,Milk,3.5749999999999997,0.3333333333333333,174.33333333333334,6,3.7413641741539125,166.03823509694388,1,0.0,1.3495195760732484,0.6683812891818036,0.0,0.75,0.42124542124542125
MI-022,2024-05-20,E-commerce,PL-South,76,144.2,1,5.332,3.2,0,21,5,2024,0,0,0,85,Decline,115.0,121.0,95.5,26.299556396765823,-6.0,91.0,MiBrand3,Milk-Seg2,Milk,5.332,0.2,144.2,5,5.483944237998167,167.1933990424444,1,0.0,1.3482155224452141,1.0249534543727898,0.0,0.75,0.3153526970954357
MI-022,2024-05-27,E-commerce,PL-South,91,164.6,1,5.76,4.0,0,22,5,2024,1,0,0,86,Decline,76.0,115.0,95.25,26.537709019431187,-39.0,111.0,MiBrand3,Milk-Seg2,Milk,5.76,0.2,164.6,5,6.749273046502006,166.78297620983327,1,0.0,1.3470809698587478,1.1198659419738772,0.0,0.875,0.4212962962962963
MI-022,2024-06-03,E-commerce,PL-South,111,171.5,1,5.628333333333334,3.0,0,23,6,2024,0,1,0,87,Decline,91.0,76.0,100.75,20.98213525835727,15.0,153.0,MiBrand3,Milk-Seg2,Milk,5.628333333333334,0.16666666666666666,171.5,6,7.427686738551768,166.7781018151683,1,0.0,1.3463433524039583,1.0761605949960447,0.0,0.875,0.42045454545454547
MI-022,2024-06-10,E-commerce,PL-South,153,164.85714285714286,1,4.377142857142857,2.7142857142857144,0,24,6,2024,0,1,0,88,Decline,111.0,91.0,98.25,18.17278184538623,20.0,75.0,MiBrand3,Milk-Seg2,Milk,4.377142857142857,0.42857142857142855,164.85714285714286,7,9.096335872198683,166.42710979702153,1,0.0,1.3457491058583955,0.8343338156491331,0.0,0.875,0.42265193370165743
MI-022,2024-06-17,E-commerce,PL-South,75,124.0,1,5.279999999999999,3.0,0,25,6,2024,0,1,0,89,Decline,153.0,111.0,107.75,33.4003492995707,42.0,88.0,MiBrand3,Milk-Seg2,Milk,5.279999999999999,0.6,124.0,5,9.86752543059797,166.76778942976244,1,0.0,1.3440019190696697,1.0093806521214224,0.0,0.875,0.2976190476190476
MI-022,2024-06-24,E-commerce,PL-South,88,183.33333333333334,0,4.955,1.3333333333333333,0,26,6,2024,0,1,0,90,Decline,75.0,153.0,107.5,33.71943060017472,-78.0,83.0,MiBrand3,Milk-Seg2,Milk,4.955,0.0,183.33333333333334,6,11.311605849292567,165.69755570075972,1,0.0,1.3429194939947628,0.933448823115594,1.0,0.875,0.3534136546184739
MI-022,2024-07-01,E-commerce,PL-South,83,172.6,0,5.176,2.6,0,27,7,2024,0,1,0,91,Decline,88.0,75.0,106.75,34.23813663153997,13.0,87.0,MiBrand3,Milk-Seg2,Milk,5.176,0.0,172.6,5,11.51725556582207,166.27462679040434,0,0.0,1.3425545164211832,0.98494792698595,2.0,0.75,0.2974910394265233
MI-022,2024-07-08,E-commerce,PL-South,87,151.83333333333334,0,6.656666666666666,3.3333333333333335,0,28,7,2024,0,1,0,92,Decline,83.0,88.0,99.75,35.901485577433505,-5.0,57.0,MiBrand3,Milk-Seg2,Milk,6.656666666666666,0.0,151.83333333333334,6,13.103503200026466,167.22846259898543,0,0.0,1.3428354280206132,1.3066217870592993,3.0,0.625,0.28431372549019607
MI-022,2024-07-15,E-commerce,PL-South,57,104.0,1,6.537999999999999,2.6,0,29,7,2024,0,1,0,93,Decline,87.0,83.0,83.25,5.909032633745215,4.0,97.0,MiBrand3,Milk-Seg2,Milk,6.537999999999999,0.2,104.0,5,14.526679690612852,165.79092559841538,0,0.0,1.343233522236147,1.219391624689364,0.0,0.625,0.2425531914893617
MI-022,2024-07-22,E-commerce,PL-South,97,142.71428571428572,0,5.12,3.4285714285714284,0,30,7,2024,0,1,0,94,Decline,57.0,87.0,78.75,14.66003638012764,-30.0,88.0,MiBrand3,Milk-Seg2,Milk,5.12,0.0,142.71428571428572,7,16.08736581382526,167.63335770446156,0,0.0,1.3426824890366558,0.9986693519941033,1.0,0.5,0.30793650793650795
MI-022,2024-07-29,E-commerce,PL-South,88,151.33333333333334,0,5.428333333333334,3.3333333333333335,0,31,7,2024,0,1,0,95,Decline,97.0,57.0,81.0,17.048949136725874,40.0,108.0,MiBrand3,Milk-Seg2,Milk,5.428333333333334,0.0,151.33333333333334,6,16.10187596488582,166.13508114518766,0,0.0,1.3413595951063653,1.0577996816298667,2.0,0.375,0.26666666666666666
