sku,channel,region,date,units_sold,delivered_qty,price_unit,stock_available,promotion_flag,delivery_days
RE-004,E-commerce,PL-North,2024-04-01,88,731,5.74,157.25,0.0,4.0
RE-004,E-commerce,PL-North,2024-04-08,165,1304,4.628571428571428,146.0,0.42857142857142855,4.0
RE-004,E-commerce,PL-North,2024-04-15,180,1386,5.121428571428572,200.28571428571428,0.14285714285714285,2.5714285714285716
RE-004,E-commerce,PL-North,2024-04-22,176,1331,3.742857142857143,189.71428571428572,0.2857142857142857,2.142857142857143
RE-004,E-commerce,PL-North,2024-04-29,131,1137,6.169999999999999,152.33333333333334,0.3333333333333333,2.5
RE-004,E-commerce,PL-North,2024-05-06,112,1197,5.085,189.0,0.16666666666666666,1.8333333333333333
RE-004,E-commerce,PL-North,2024-05-13,64,700,7.175,174.75,0.0,3.5
RE-004,E-commerce,PL-North,2024-05-20,93,1033,4.943333333333333,157.16666666666666,0.0,3.8333333333333335
RE-004,E-commerce,PL-North,2024-05-27,81,1028,6.18,152.33333333333334,0.0,2.0
RE-004,E-commerce,PL-North,2024-06-03,98,761,4.952500000000001,203.5,0.25,2.25
RE-004,E-commerce,PL-North,2024-06-10,137,1246,6.55,182.85714285714286,0.0,2.5714285714285716
RE-004,E-commerce,PL-North,2024-06-17,52,1008,3.9333333333333336,112.0,0.0,2.0
RE-004,E-commerce,PL-North,2024-06-24,118,1095,5.2057142857142855,138.14285714285714,0.14285714285714285,3.4285714285714284
RE-004,E-commerce,PL-North,2024-07-01,116,1006,4.134,186.4,0.4,2.4
RE-004,E-commerce,PL-North,2024-07-08,48,655,6.1775,131.5,0.0,2.75
RE-004,E-commerce,PL-North,2024-07-15,76,1160,3.395,153.33333333333334,0.0,3.1666666666666665
RE-004,E-commerce,PL-North,2024-07-22,71,1113,5.26,126.83333333333333,0.0,3.8333333333333335
RE-004,E-commerce,PL-North,2024-07-29,85,1030,4.968333333333333,160.66666666666666,0.0,2.1666666666666665
RE-004,E-commerce,PL-North,2024-08-05,107,893,5.226666666666667,146.66666666666666,0.3333333333333333,3.0
RE-004,E-commerce,PL-North,2024-08-12,127,1319,4.888333333333333,218.0,0.16666666666666666,3.5
RE-004,E-commerce,PL-North,2024-08-19,67,1059,4.038333333333333,138.33333333333334,0.0,3.3333333333333335
RE-004,E-commerce,PL-North,2024-08-26,67,968,4.406666666666667,113.5,0.0,2.8333333333333335
RE-004,E-commerce,PL-North,2024-09-02,137,1411,4.722857142857143,147.57142857142858,0.2857142857142857,3.2857142857142856
RE-004,E-commerce,PL-North,2024-09-09,116,1258,5.7057142857142855,172.0,0.0,2.857142857142857
RE-004,E-commerce,PL-North,2024-09-16,100,1142,4.545,161.33333333333334,0.0,3.0
RE-004,E-commerce,PL-North,2024-09-23,151,1183,6.3342857142857145,153.71428571428572,0.14285714285714285,3.0
RE-004,E-commerce,PL-North,2024-09-30,156,1290,6.101428571428571,177.42857142857142,0.14285714285714285,3.142857142857143
RE-004,E-commerce,PL-North,2024-10-07,62,788,4.525,170.25,0.0,3.25
RE-004,E-commerce,PL-North,2024-10-14,104,1109,3.9466666666666668,169.16666666666666,0.16666666666666666,4.166666666666667
RE-004,E-commerce,PL-North,2024-10-21,134,886,5.076,168.4,0.4,3.6
RE-004,E-commerce,PL-North,2024-10-28,78,787,5.612500000000001,164.25,0.25,2.75
RE-004,E-commerce,PL-North,2024-11-04,135,1281,3.9271428571428575,170.71428571428572,0.0,2.4285714285714284
RE-004,E-commerce,PL-North,2024-11-11,117,1151,4.1899999999999995,135.28571428571428,0.0,3.142857142857143
RE-004,E-commerce,PL-North,2024-11-18,166,1315,6.708571428571429,152.42857142857142,0.42857142857142855,3.4285714285714284
RE-004,E-commerce,PL-North,2024-11-25,110,1024,6.085,168.0,0.0,3.1666666666666665
RE-004,E-commerce,PL-North,2024-12-02,163,1143,3.176666666666667,173.16666666666666,0.16666666666666666,3.6666666666666665
RE-004,E-commerce,PL-North,2024-12-09,153,1247,4.575714285714286,162.0,0.2857142857142857,3.142857142857143
RE-004,E-commerce,PL-North,2024-12-16,116,1107,4.115,163.33333333333334,0.3333333333333333,3.6666666666666665
RE-004,E-commerce,PL-North,2024-12-23,115,1236,4.154285714285715,126.71428571428571,0.0,3.2857142857142856
RE-004,E-commerce,PL-North,2024-12-30,12,344,2.48,112.5,0.0,2.0
RE-004,E-commerce,PL-South,2022-04-11,20,167,1.93,196.0,0.0,4.0
RE-004,E-commerce,PL-South,2022-04-18,129,1148,5.521666666666667,190.5,0.16666666666666666,4.0
RE-004,E-commerce,PL-South,2022-04-25,49,856,5.2316666666666665,123.16666666666667,0.0,3.3333333333333335
RE-004,E-commerce,PL-South,2022-05-02,57,1163,4.69,132.83333333333334,0.0,3.8333333333333335
RE-004,E-commerce,PL-South,2022-05-09,91,1098,3.8066666666666666,156.5,0.3333333333333333,3.6666666666666665
RE-004,E-commerce,PL-South,2022-05-16,81,781,5.095000000000001,192.25,0.5,3.0
RE-004,E-commerce,PL-South,2022-05-23,89,1135,6.948571428571428,146.85714285714286,0.14285714285714285,4.142857142857143
RE-004,E-commerce,PL-South,2022-05-30,54,785,4.358,146.6,0.0,2.6
RE-004,E-commerce,PL-South,2022-06-06,121,1273,6.395714285714286,175.42857142857142,0.0,3.2857142857142856
RE-004,E-commerce,PL-South,2022-06-13,128,1121,5.9799999999999995,151.42857142857142,0.14285714285714285,3.5714285714285716
RE-004,E-commerce,PL-South,2022-06-20,84,858,5.295999999999999,146.6,0.0,2.4
RE-004,E-commerce,PL-South,2022-06-27,178,1414,7.058333333333334,215.5,0.16666666666666666,2.6666666666666665
RE-004,E-commerce,PL-South,2022-07-04,95,934,2.3259999999999996,151.6,0.0,3.4
RE-004,E-commerce,PL-South,2022-07-11,144,1019,6.503333333333334,154.66666666666666,0.3333333333333333,4.0
RE-004,E-commerce,PL-South,2022-07-18,77,618,4.78,141.0,0.0,1.5
RE-004,E-commerce,PL-South,2022-07-25,124,1102,5.6066666666666665,145.5,0.16666666666666666,2.5
RE-004,E-commerce,PL-South,2022-08-01,136,1015,4.974,187.8,0.2,2.6
RE-004,E-commerce,PL-South,2022-08-08,170,1241,6.741428571428571,149.28571428571428,0.2857142857142857,2.5714285714285716
RE-004,E-commerce,PL-South,2022-08-15,121,1014,5.261666666666667,166.33333333333334,0.0,3.5
RE-004,E-commerce,PL-South,2022-08-22,135,1298,5.295714285714285,150.28571428571428,0.0,3.2857142857142856
RE-004,E-commerce,PL-South,2022-08-29,106,930,4.273333333333333,127.5,0.3333333333333333,3.6666666666666665
RE-004,E-commerce,PL-South,2022-09-05,120,1011,7.3420000000000005,208.4,0.0,3.2
RE-004,E-commerce,PL-South,2022-09-12,103,737,5.055,192.0,0.0,2.0
RE-004,E-commerce,PL-South,2022-09-19,107,865,5.972,133.8,0.4,4.2
RE-004,E-commerce,PL-South,2022-09-26,119,1051,5.742857142857143,140.57142857142858,0.0,3.0
RE-004,E-commerce,PL-South,2022-10-03,122,1021,4.8566666666666665,133.16666666666666,0.16666666666666666,2.5
RE-004,E-commerce,PL-South,2022-10-10,97,926,5.39,114.4,0.4,2.2
RE-004,E-commerce,PL-South,2022-10-17,171,1166,5.483333333333333,191.16666666666666,0.0,3.0
RE-004,E-commerce,PL-South,2022-10-24,156,1208,5.8500000000000005,172.71428571428572,0.14285714285714285,4.0
RE-004,E-commerce,PL-South,2022-10-31,79,851,4.636,144.8,0.0,3.8
RE-004,E-commerce,PL-South,2022-11-07,169,1280,3.917142857142857,174.0,0.14285714285714285,3.0
RE-004,E-commerce,PL-South,2022-11-14,99,1006,4.593333333333333,130.83333333333334,0.16666666666666666,4.833333333333333
RE-004,E-commerce,PL-South,2022-11-21,131,1189,4.248571428571428,145.85714285714286,0.14285714285714285,2.857142857142857
RE-004,E-commerce,PL-South,2022-11-28,115,1171,4.718333333333334,163.5,0.0,2.6666666666666665
RE-004,E-commerce,PL-South,2022-12-05,108,849,6.53,141.5,0.3333333333333333,2.3333333333333335
RE-004,E-commerce,PL-South,2022-12-12,162,1234,3.865714285714286,158.42857142857142,0.2857142857142857,3.142857142857143
RE-004,E-commerce,PL-South,2022-12-19,103,939,5.066,176.6,0.0,3.0
RE-004,E-commerce,PL-South,2022-12-26,115,896,4.57,198.4,0.0,2.6
RE-004,E-commerce,PL-South,2023-01-02,82,1005,4.3340000000000005,165.8,0.0,3.4
RE-004,E-commerce,PL-South,2023-01-09,97,1249,3.8085714285714287,131.0,0.0,2.5714285714285716
RE-004,E-commerce,PL-South,2023-01-16,127,1110,4.685,162.16666666666666,0.16666666666666666,2.8333333333333335
RE-004,E-commerce,PL-South,2023-01-23,177,933,5.961666666666667,147.0,0.3333333333333333,2.8333333333333335
RE-004,E-commerce,PL-South,2023-01-30,110,838,5.7379999999999995,166.4,0.0,3.8
RE-004,E-commerce,PL-South,2023-02-06,101,805,4.632,132.4,0.2,3.0
RE-004,E-commerce,PL-South,2023-02-13,162,1489,6.155714285714287,185.57142857142858,0.0,2.5714285714285716
RE-004,E-commerce,PL-South,2023-02-20,165,1339,6.771428571428571,164.57142857142858,0.14285714285714285,2.857142857142857
RE-004,E-commerce,PL-South,2023-02-27,186,1039,6.1066666666666665,171.0,0.16666666666666666,3.1666666666666665
RE-004,E-commerce,PL-South,2023-03-06,97,1125,5.607142857142857,128.0,0.0,2.2857142857142856
RE-004,E-commerce,PL-South,2023-03-13,114,1245,4.807142857142857,146.71428571428572,0.0,3.142857142857143
RE-004,E-commerce,PL-South,2023-03-20,109,1249,4.765714285714286,127.14285714285714,0.0,2.2857142857142856
RE-004,E-commerce,PL-South,2023-03-27,160,1200,4.781428571428571,160.57142857142858,0.0,2.857142857142857
RE-004,E-commerce,PL-South,2023-04-03,131,1082,4.64,161.0,0.0,3.0
RE-004,E-commerce,PL-South,2023-04-10,102,1004,3.2399999999999998,154.83333333333334,0.0,2.6666666666666665
RE-004,E-commerce,PL-South,2023-04-17,133,1065,4.94,145.5,0.16666666666666666,2.6666666666666665
RE-004,E-commerce,PL-South,2023-04-24,102,959,5.624,170.8,0.2,2.6
RE-004,E-commerce,PL-South,2023-05-01,148,1207,3.6649999999999996,185.5,0.16666666666666666,3.8333333333333335
RE-004,E-commerce,PL-South,2023-05-08,144,1097,4.5928571428571425,155.42857142857142,0.14285714285714285,3.2857142857142856
RE-004,E-commerce,PL-South,2023-05-15,117,1128,6.486666666666667,180.83333333333334,0.0,2.6666666666666665
RE-004,E-commerce,PL-South,2023-05-22,90,1016,5.665,133.83333333333334,0.16666666666666666,3.6666666666666665
RE-004,E-commerce,PL-South,2023-05-29,67,787,4.59,174.0,0.0,2.75
RE-004,E-commerce,PL-South,2023-06-05,104,1232,6.536666666666666,157.33333333333334,0.0,3.1666666666666665
RE-004,E-commerce,PL-South,2023-06-12,73,720,6.535,172.75,0.0,2.25
RE-004,E-commerce,PL-South,2023-06-19,73,946,6.062,152.0,0.0,3.6
RE-004,E-commerce,PL-South,2023-06-26,122,1353,6.865714285714286,179.85714285714286,0.14285714285714285,2.5714285714285716
RE-004,E-commerce,PL-South,2023-07-03,119,1336,5.618571428571428,159.85714285714286,0.0,3.7142857142857144
RE-004,E-commerce,PL-South,2023-07-10,79,1346,4.34,126.42857142857143,0.0,2.7142857142857144
RE-004,E-commerce,PL-South,2023-07-17,105,1128,4.970000000000001,220.4,0.0,3.0
RE-004,E-commerce,PL-South,2023-07-24,135,1387,5.008571428571429,155.85714285714286,0.14285714285714285,3.2857142857142856
RE-004,E-commerce,PL-South,2023-07-31,99,1212,6.628571428571428,139.14285714285714,0.14285714285714285,2.7142857142857144
RE-004,E-commerce,PL-South,2023-08-07,94,939,5.58,177.2,0.2,2.8
RE-004,E-commerce,PL-South,2023-08-14,75,1023,4.4816666666666665,131.33333333333334,0.3333333333333333,2.6666666666666665
RE-004,E-commerce,PL-South,2023-08-21,61,834,4.974,153.2,0.0,2.8
RE-004,E-commerce,PL-South,2023-08-28,98,1086,5.531666666666666,133.16666666666666,0.3333333333333333,4.0
RE-004,E-commerce,PL-South,2023-09-04,54,694,7.8575,161.0,0.0,3.75
RE-004,E-commerce,PL-South,2023-09-11,112,1117,5.603333333333333,185.16666666666666,0.0,2.8333333333333335
RE-004,E-commerce,PL-South,2023-09-18,110,1227,3.7914285714285714,152.57142857142858,0.14285714285714285,3.0
RE-004,E-commerce,PL-South,2023-09-25,147,1206,5.628571428571428,151.85714285714286,0.42857142857142855,2.857142857142857
RE-004,E-commerce,PL-South,2023-10-02,92,1018,3.421666666666667,137.5,0.16666666666666666,3.5
RE-004,E-commerce,PL-South,2023-10-09,142,1251,6.07,197.0,0.16666666666666666,2.8333333333333335
RE-004,E-commerce,PL-South,2023-10-16,166,877,5.662,178.6,0.4,3.6
RE-004,E-commerce,PL-South,2023-10-23,129,1281,4.933333333333334,192.66666666666666,0.0,3.0
RE-004,E-commerce,PL-South,2023-10-30,163,1152,6.234285714285714,170.71428571428572,0.14285714285714285,1.5714285714285714
RE-004,E-commerce,PL-South,2023-11-06,152,1008,5.726666666666667,158.33333333333334,0.5,2.0
RE-004,E-commerce,PL-South,2023-11-13,163,1268,5.035714285714286,148.14285714285714,0.2857142857142857,3.142857142857143
RE-004,E-commerce,PL-South,2023-11-20,154,1222,5.621428571428572,149.14285714285714,0.2857142857142857,2.2857142857142856
RE-004,E-commerce,PL-South,2023-11-27,84,926,6.065,104.66666666666667,0.16666666666666666,3.5
RE-004,E-commerce,PL-South,2023-12-04,148,1144,6.406666666666666,172.83333333333334,0.16666666666666666,3.1666666666666665
RE-004,E-commerce,PL-South,2023-12-11,93,895,4.465999999999999,169.6,0.0,2.8
RE-004,E-commerce,PL-South,2023-12-18,123,1042,4.224,168.6,0.2,3.2
RE-004,E-commerce,PL-South,2023-12-25,148,1251,4.9628571428571435,135.14285714285714,0.14285714285714285,3.0
RE-004,E-commerce,PL-South,2024-01-01,110,975,6.011666666666667,162.66666666666666,0.0,2.1666666666666665
RE-004,E-commerce,PL-South,2024-01-08,150,1001,5.165,146.16666666666666,0.5,3.1666666666666665
RE-004,E-commerce,PL-South,2024-01-15,136,1370,4.005714285714285,151.85714285714286,0.14285714285714285,3.142857142857143
RE-004,E-commerce,PL-South,2024-01-22,141,1211,4.792857142857143,143.42857142857142,0.0,2.4285714285714284
RE-004,E-commerce,PL-South,2024-01-29,129,846,4.186,147.4,0.2,2.2
RE-004,E-commerce,PL-South,2024-02-05,179,1262,5.28,153.71428571428572,0.14285714285714285,2.142857142857143
RE-004,E-commerce,PL-South,2024-02-12,79,797,5.9825,200.0,0.0,3.5
RE-004,E-commerce,PL-South,2024-02-19,96,669,3.4524999999999997,145.0,0.5,3.25
RE-004,E-commerce,PL-South,2024-02-26,110,1068,3.9716666666666662,141.83333333333334,0.16666666666666666,3.8333333333333335
RE-004,E-commerce,PL-South,2024-03-04,141,1162,5.404285714285714,147.28571428571428,0.0,2.7142857142857144
RE-004,E-commerce,PL-South,2024-03-11,105,1007,5.996,182.6,0.2,3.4
RE-004,E-commerce,PL-South,2024-03-18,181,1067,6.153333333333333,170.16666666666666,0.3333333333333333,3.1666666666666665
RE-004,E-commerce,PL-South,2024-03-25,119,931,5.052,156.8,0.2,3.2
RE-004,E-commerce,PL-South,2024-04-01,125,965,5.213333333333334,164.16666666666666,0.16666666666666666,3.1666666666666665
RE-004,E-commerce,PL-South,2024-04-08,58,678,4.684,116.0,0.0,4.0
RE-004,E-commerce,PL-South,2024-04-15,134,1183,4.3500000000000005,159.71428571428572,0.0,2.4285714285714284
RE-004,E-commerce,PL-South,2024-04-22,86,1009,5.491666666666667,103.16666666666667,0.3333333333333333,3.1666666666666665
RE-004,E-commerce,PL-South,2024-04-29,51,558,3.3225000000000002,109.25,0.0,2.5
RE-004,E-commerce,PL-South,2024-05-06,84,794,5.115,201.5,0.0,3.25
RE-004,E-commerce,PL-South,2024-05-13,131,1437,3.435714285714286,192.42857142857142,0.0,3.142857142857143
RE-004,E-commerce,PL-South,2024-05-20,126,1020,5.701666666666667,173.5,0.16666666666666666,2.6666666666666665
RE-004,E-commerce,PL-South,2024-05-27,130,1106,4.571666666666666,158.0,0.3333333333333333,2.5
RE-004,E-commerce,PL-South,2024-06-03,90,1031,5.233333333333333,152.16666666666666,0.0,3.0
RE-004,E-commerce,PL-South,2024-06-10,85,1178,5.558571428571428,142.28571428571428,0.14285714285714285,2.4285714285714284
RE-004,E-commerce,PL-South,2024-06-17,122,910,4.5920000000000005,170.2,0.4,3.0
RE-004,E-commerce,PL-South,2024-06-24,33,465,6.716666666666666,125.33333333333333,0.0,3.0
RE-004,E-commerce,PL-South,2024-07-01,107,1175,4.716666666666667,163.0,0.3333333333333333,3.1666666666666665
RE-004,E-commerce,PL-South,2024-07-08,137,1140,4.573333333333333,180.33333333333334,0.16666666666666666,3.3333333333333335
RE-004,E-commerce,PL-South,2024-07-15,74,796,3.444,116.0,0.4,3.8
RE-004,E-commerce,PL-South,2024-07-22,93,951,5.1579999999999995,173.2,0.0,3.6
RE-004,E-commerce,PL-South,2024-07-29,127,1103,6.605,171.33333333333334,0.16666666666666666,2.3333333333333335
RE-004,E-commerce,PL-South,2024-08-05,117,1151,7.079999999999999,161.16666666666666,0.3333333333333333,2.3333333333333335
RE-004,E-commerce,PL-South,2024-08-12,95,755,5.5925,167.5,0.5,3.25
RE-004,E-commerce,PL-South,2024-08-19,104,1005,5.031666666666666,155.66666666666666,0.16666666666666666,3.3333333333333335
RE-004,E-commerce,PL-South,2024-08-26,71,896,3.972,134.6,0.2,2.8
RE-004,E-commerce,PL-South,2024-09-02,105,1399,4.784285714285715,182.71428571428572,0.0,3.2857142857142856
RE-004,E-commerce,PL-South,2024-09-09,67,799,5.066,133.6,0.0,3.8
RE-004,E-commerce,PL-South,2024-09-16,115,1328,6.287142857142858,141.85714285714286,0.2857142857142857,3.5714285714285716
RE-004,E-commerce,PL-South,2024-09-23,75,886,4.254,163.4,0.0,4.2
RE-004,E-commerce,PL-South,2024-09-30,78,946,5.33,229.25,0.0,3.25
RE-004,E-commerce,PL-South,2024-10-07,108,1514,4.865714285714286,141.85714285714286,0.14285714285714285,2.857142857142857
RE-004,E-commerce,PL-South,2024-10-14,65,889,6.154000000000001,138.2,0.0,3.8
RE-004,E-commerce,PL-South,2024-10-21,104,1052,5.56,152.83333333333334,0.16666666666666666,2.0
RE-004,E-commerce,PL-South,2024-10-28,76,944,6.561666666666667,107.66666666666667,0.16666666666666666,2.5
RE-004,E-commerce,PL-South,2024-11-04,151,1281,4.118571428571428,146.14285714285714,0.2857142857142857,2.857142857142857
RE-004,E-commerce,PL-South,2024-11-11,130,1284,4.331428571428572,170.71428571428572,0.14285714285714285,4.0
RE-004,E-commerce,PL-South,2024-11-18,99,1085,5.515,146.66666666666666,0.0,2.5
RE-004,E-commerce,PL-South,2024-11-25,137,1007,5.687142857142858,131.42857142857142,0.2857142857142857,2.857142857142857
RE-004,E-commerce,PL-South,2024-12-02,117,1115,4.59,158.0,0.0,3.1666666666666665
RE-004,E-commerce,PL-South,2024-12-09,113,806,5.1475,160.5,0.5,3.25
RE-004,E-commerce,PL-South,2024-12-16,123,1205,4.433333333333334,172.0,0.0,2.5
RE-004,E-commerce,PL-South,2024-12-23,92,760,6.326,141.6,0.2,3.4
RE-004,E-commerce,PL-South,2024-12-30,31,308,4.905,146.5,0.0,4.5
RE-004,Retail,PL-Central,2022-04-18,83,802,4.486666666666666,121.66666666666667,0.16666666666666666,2.3333333333333335
RE-004,Retail,PL-Central,2022-04-25,58,911,4.543333333333334,102.66666666666667,0.0,2.8333333333333335
RE-004,Retail,PL-Central,2022-05-02,71,833,5.642,145.8,0.0,3.0
RE-004,Retail,PL-Central,2022-05-09,98,1019,3.9916666666666667,155.16666666666666,0.3333333333333333,2.3333333333333335
RE-004,Retail,PL-Central,2022-05-16,108,1204,4.711428571428571,168.14285714285714,0.0,3.142857142857143
RE-004,Retail,PL-Central,2022-05-23,72,855,5.326,161.8,0.0,2.0
RE-004,Retail,PL-Central,2022-05-30,77,963,6.5920000000000005,160.4,0.2,4.0
RE-004,Retail,PL-Central,2022-06-06,67,1025,4.8,193.4,0.0,1.4
RE-004,Retail,PL-Central,2022-06-13,76,714,5.782,139.2,0.0,2.8
RE-004,Retail,PL-Central,2022-06-20,77,789,5.6240000000000006,135.8,0.0,2.6
RE-004,Retail,PL-Central,2022-06-27,172,977,3.9219999999999997,194.8,0.6,2.6
RE-004,Retail,PL-Central,2022-07-04,101,1038,6.751666666666668,146.66666666666666,0.16666666666666666,3.6666666666666665
RE-004,Retail,PL-Central,2022-07-11,107,1027,5.283333333333333,143.66666666666666,0.16666666666666666,2.8333333333333335
RE-004,Retail,PL-Central,2022-07-18,146,1183,4.671666666666667,163.33333333333334,0.16666666666666666,3.5
RE-004,Retail,PL-Central,2022-07-25,117,1009,4.5216666666666665,166.0,0.0,2.0
RE-004,Retail,PL-Central,2022-08-01,142,1221,4.944285714285714,164.14285714285714,0.14285714285714285,3.0
RE-004,Retail,PL-Central,2022-08-08,145,1059,6.465000000000001,141.33333333333334,0.3333333333333333,2.8333333333333335
RE-004,Retail,PL-Central,2022-08-15,126,1279,5.617142857142857,153.71428571428572,0.0,3.5714285714285716
RE-004,Retail,PL-Central,2022-08-22,112,929,4.548,171.6,0.0,3.4
RE-004,Retail,PL-Central,2022-08-29,170,1136,5.786666666666666,166.33333333333334,0.3333333333333333,3.3333333333333335
RE-004,Retail,PL-Central,2022-09-05,142,1101,4.9816666666666665,175.5,0.16666666666666666,2.6666666666666665
RE-004,Retail,PL-Central,2022-09-12,110,845,4.936,158.8,0.0,3.2
RE-004,Retail,PL-Central,2022-09-19,131,1068,5.718571428571429,136.57142857142858,0.14285714285714285,3.857142857142857
RE-004,Retail,PL-Central,2022-09-26,153,989,5.1659999999999995,187.0,0.4,2.4
RE-004,Retail,PL-Central,2022-10-03,160,1181,6.782857142857144,161.71428571428572,0.14285714285714285,2.142857142857143
RE-004,Retail,PL-Central,2022-10-10,145,940,6.8,128.66666666666666,0.16666666666666666,1.8333333333333333
RE-004,Retail,PL-Central,2022-10-17,125,1177,6.022857142857142,138.57142857142858,0.0,2.2857142857142856
RE-004,Retail,PL-Central,2022-10-24,117,1208,4.575,157.16666666666666,0.0,3.1666666666666665
RE-004,Retail,PL-Central,2022-10-31,96,1013,6.066666666666666,152.66666666666666,0.0,2.8333333333333335
RE-004,Retail,PL-Central,2022-11-07,133,1089,5.53,138.28571428571428,0.2857142857142857,3.142857142857143
RE-004,Retail,PL-Central,2022-11-14,131,1099,5.776666666666667,170.66666666666666,0.0,3.1666666666666665
RE-004,Retail,PL-Central,2022-11-21,172,1196,4.445714285714286,163.85714285714286,0.2857142857142857,2.857142857142857
RE-004,Retail,PL-Central,2022-11-28,99,969,4.743333333333333,137.0,0.16666666666666666,3.5
RE-004,Retail,PL-Central,2022-12-05,227,1254,6.298571428571429,174.28571428571428,0.42857142857142855,3.857142857142857
RE-004,Retail,PL-Central,2022-12-12,140,1036,6.423333333333333,182.16666666666666,0.3333333333333333,3.3333333333333335
RE-004,Retail,PL-Central,2022-12-19,97,1009,4.421666666666667,125.0,0.0,3.6666666666666665
RE-004,Retail,PL-Central,2022-12-26,139,1003,4.915,169.33333333333334,0.16666666666666666,4.0
RE-004,Retail,PL-Central,2023-01-02,167,1330,5.677142857142857,169.42857142857142,0.14285714285714285,2.7142857142857144
RE-004,Retail,PL-Central,2023-01-09,80,842,4.6979999999999995,144.0,0.0,3.4
RE-004,Retail,PL-Central,2023-01-16,177,1134,4.426666666666667,196.16666666666666,0.16666666666666666,2.3333333333333335
RE-004,Retail,PL-Central,2023-01-23,87,909,4.484,157.4,0.2,2.0
RE-004,Retail,PL-Central,2023-01-30,170,1129,3.4983333333333335,181.33333333333334,0.16666666666666666,3.0
RE-004,Retail,PL-Central,2023-02-06,231,1146,5.44,191.66666666666666,0.3333333333333333,3.1666666666666665
RE-004,Retail,PL-Central,2023-02-13,123,1276,6.135714285714286,129.85714285714286,0.0,2.7142857142857144
RE-004,Retail,PL-Central,2023-02-20,105,1235,6.883333333333333,148.66666666666666,0.0,1.8333333333333333
RE-004,Retail,PL-Central,2023-02-27,96,658,4.956,118.2,0.2,4.2
RE-004,Retail,PL-Central,2023-03-06,136,1043,4.006666666666667,143.33333333333334,0.3333333333333333,2.1666666666666665
RE-004,Retail,PL-Central,2023-03-13,106,1100,6.188333333333333,144.83333333333334,0.16666666666666666,3.1666666666666665
RE-004,Retail,PL-Central,2023-03-20,167,1321,5.195714285714286,170.57142857142858,0.2857142857142857,2.2857142857142856
RE-004,Retail,PL-Central,2023-03-27,144,1154,2.428,222.8,0.0,2.8
RE-004,Retail,PL-Central,2023-04-03,128,1004,6.3549999999999995,179.83333333333334,0.0,3.5
RE-004,Retail,PL-Central,2023-04-10,153,1180,5.695714285714286,167.28571428571428,0.2857142857142857,3.4285714285714284
RE-004,Retail,PL-Central,2023-04-17,134,1066,4.9366666666666665,173.83333333333334,0.0,3.6666666666666665
RE-004,Retail,PL-Central,2023-04-24,156,1449,5.067142857142857,195.0,0.0,3.7142857142857144
RE-004,Retail,PL-Central,2023-05-01,101,1210,6.28,167.0,0.0,3.3333333333333335
RE-004,Retail,PL-Central,2023-05-08,116,942,6.655,152.16666666666666,0.3333333333333333,4.666666666666667
RE-004,Retail,PL-Central,2023-05-15,118,1179,4.298333333333333,193.33333333333334,0.0,2.6666666666666665
RE-004,Retail,PL-Central,2023-05-22,136,1117,5.738333333333333,169.16666666666666,0.3333333333333333,2.3333333333333335
RE-004,Retail,PL-Central,2023-05-29,87,1137,4.315714285714286,152.42857142857142,0.0,3.7142857142857144
RE-004,Retail,PL-Central,2023-06-05,93,791,3.6750000000000003,155.5,0.25,1.75
RE-004,Retail,PL-Central,2023-06-12,103,1128,5.57,141.42857142857142,0.14285714285714285,2.5714285714285716
RE-004,Retail,PL-Central,2023-06-19,130,1301,5.932857142857143,178.57142857142858,0.14285714285714285,3.4285714285714284
RE-004,Retail,PL-Central,2023-06-26,108,1071,6.648333333333333,165.66666666666666,0.16666666666666666,3.3333333333333335
RE-004,Retail,PL-Central,2023-07-03,93,1026,6.95,160.66666666666666,0.0,3.0
RE-004,Retail,PL-Central,2023-07-10,90,1144,6.194285714285714,125.57142857142857,0.2857142857142857,2.2857142857142856
RE-004,Retail,PL-Central,2023-07-17,86,1155,4.89,114.85714285714286,0.2857142857142857,3.142857142857143
RE-004,Retail,PL-Central,2023-07-24,105,913,5.6579999999999995,156.0,0.2,3.8
RE-004,Retail,PL-Central,2023-07-31,130,1244,5.053333333333334,172.16666666666666,0.16666666666666666,3.3333333333333335
RE-004,Retail,PL-Central,2023-08-07,61,873,6.286,128.8,0.0,3.6
RE-004,Retail,PL-Central,2023-08-14,63,731,5.644,128.4,0.2,3.6
RE-004,Retail,PL-Central,2023-08-21,81,992,4.67,170.2,0.0,4.0
RE-004,Retail,PL-Central,2023-08-28,81,1049,4.923333333333333,143.33333333333334,0.0,2.6666666666666665
RE-004,Retail,PL-Central,2023-09-04,122,1001,5.314285714285715,127.57142857142857,0.14285714285714285,3.4285714285714284
RE-004,Retail,PL-Central,2023-09-11,106,1362,4.925714285714286,170.57142857142858,0.0,2.4285714285714284
RE-004,Retail,PL-Central,2023-09-18,107,956,5.066666666666666,140.0,0.3333333333333333,3.5
RE-004,Retail,PL-Central,2023-09-25,118,1126,5.44,154.5,0.5,3.3333333333333335
RE-004,Retail,PL-Central,2023-10-02,80,1070,5.997999999999999,146.6,0.0,4.2
RE-004,Retail,PL-Central,2023-10-09,122,953,4.444,192.8,0.2,3.2
RE-004,Retail,PL-Central,2023-10-16,94,735,7.217499999999999,182.75,0.25,2.0
