sku,week,channel,region,units_sold,stock_available,promotion_flag,price_unit,delivery_days,is_holiday_peak,week_number,month,year,is_holiday_week,is_summer,is_winter,sku_age,lifecycle_stage,lag_1,lag_2,rolling_mean_4,rolling_std_4,momentum,target_next_week
MI-022,2024-09-30,Discount,PL-South,76,132.5,1,5.001666666666667,3.6666666666666665,False,40,9,2024,0,0,0,104,Decline,118.0,82.0,102.75,15.305227865013947,36.0,32.0
MI-022,2024-10-07,Discount,PL-South,32,96.4,0,6.032,3.2,False,41,10,2024,0,0,0,105,Decline,76.0,118.0,94.5,19.20937271229853,-42.0,51.0
MI-022,2024-10-14,Discount,PL-South,51,127.8,0,3.9099999999999993,3.6,False,42,10,2024,0,0,0,106,Decline,32.0,76.0,77.0,35.27038417709679,-44.0,124.0
MI-022,2024-10-21,Discount,PL-South,124,151.16666666666666,1,5.18,3.0,False,43,10,2024,0,0,0,107,Decline,51.0,32.0,69.25,37.160687112413115,19.0,93.0
MI-022,2024-10-28,Discount,PL-South,93,167.71428571428572,1,4.731428571428571,2.5714285714285716,True,44,10,2024,1,0,0,108,Decline,124.0,51.0,70.75,39.811011876950154,73.0,66.0
MI-022,2024-11-04,Discount,PL-South,66,182.5,1,3.8874999999999997,2.25,False,45,11,2024,0,0,0,109,Decline,93.0,124.0,75.0,41.43267631552017,-31.0,60.0
MI-022,2024-11-11,Discount,PL-South,60,132.5,1,4.54,2.25,False,46,11,2024,0,0,0,110,Decline,66.0,93.0,83.5,32.10918871600463,-27.0,77.0
MI-022,2024-11-18,Discount,PL-South,77,160.16666666666666,0,6.311666666666667,1.6666666666666667,False,47,11,2024,0,0,0,111,Decline,60.0,66.0,85.75,29.261749776799054,-6.0,104.0
MI-022,2024-11-25,Discount,PL-South,104,164.71428571428572,1,4.5200000000000005,3.2857142857142856,False,48,11,2024,0,0,0,112,Decline,77.0,60.0,74.0,14.491376746189419,17.0,48.0
MI-022,2024-12-02,Discount,PL-South,48,165.75,0,4.985,3.5,False,49,12,2024,0,0,1,113,Decline,104.0,77.0,76.75,19.482898483884085,27.0,58.0
MI-022,2024-12-09,Discount,PL-South,58,182.0,0,6.686,2.0,False,50,12,2024,0,0,1,114,Decline,48.0,104.0,72.25,24.281337140555763,-56.0,89.0
MI-022,2024-12-16,Discount,PL-South,89,173.0,1,4.815,2.1666666666666665,True,51,12,2024,1,0,1,115,Decline,58.0,48.0,71.75,24.635678733630744,10.0,76.0
MI-022,2024-12-23,Discount,PL-South,76,160.5,0,4.54,3.0,True,52,12,2024,1,0,1,116,Decline,89.0,58.0,74.75,26.170912606683512,31.0,31.0
MI-022,2022-10-31,E-commerce,PL-Central,85,172.42857142857142,0,5.57,2.2857142857142856,True,44,10,2022,1,0,0,4,Growth,65.0,88.0,72.0,21.9848432637882,-23.0,84.0
MI-022,2022-11-07,E-commerce,PL-Central,84,153.71428571428572,0,4.371428571428571,3.7142857142857144,False,45,11,2022,0,0,0,5,Growth,85.0,65.0,82.25,11.757976016304848,20.0,55.0
MI-022,2022-11-14,E-commerce,PL-Central,55,143.8,1,5.124,2.8,False,46,11,2022,0,0,0,6,Growth,84.0,85.0,80.5,10.47218538160334,-1.0,72.0
MI-022,2022-11-21,E-commerce,PL-Central,72,128.0,1,4.760000000000001,3.3333333333333335,False,47,11,2022,0,0,0,7,Growth,55.0,84.0,72.25,14.728091073410251,-29.0,71.0
MI-022,2022-11-28,E-commerce,PL-Central,71,154.4,0,5.176,1.6,False,48,11,2022,0,0,0,8,Growth,72.0,55.0,74.0,13.976170195491088,17.0,108.0
MI-022,2022-12-05,E-commerce,PL-Central,108,164.5,0,5.925,4.0,False,49,12,2022,0,0,1,9,Growth,71.0,72.0,70.5,11.902380714238085,-1.0,100.0
MI-022,2022-12-12,E-commerce,PL-Central,100,190.8,0,6.843999999999999,4.0,False,50,12,2022,0,0,1,10,Growth,108.0,71.0,76.5,22.397916569776456,37.0,126.0
MI-022,2022-12-19,E-commerce,PL-Central,126,139.28571428571428,1,4.9157142857142855,3.2857142857142856,True,51,12,2022,1,0,1,11,Growth,100.0,108.0,87.75,19.050371824892725,-8.0,118.0
MI-022,2022-12-26,E-commerce,PL-Central,118,156.42857142857142,1,4.6414285714285715,3.5714285714285716,True,52,12,2022,1,0,1,12,Growth,126.0,100.0,101.25,22.911059920192837,26.0,165.0
MI-022,2023-01-02,E-commerce,PL-Central,165,179.5,1,5.651666666666666,1.6666666666666667,False,1,1,2023,0,0,1,13,Mature,118.0,126.0,113.0,11.372481406154652,-8.0,180.0
MI-022,2023-01-09,E-commerce,PL-Central,180,194.33333333333334,1,4.053333333333334,3.3333333333333335,False,2,1,2023,0,0,1,14,Mature,165.0,118.0,127.25,27.41502021398732,47.0,105.0
MI-022,2023-01-16,E-commerce,PL-Central,105,156.5,0,4.628333333333334,3.1666666666666665,False,3,1,2023,0,0,1,15,Mature,180.0,165.0,147.25,29.970819141291415,15.0,70.0
MI-022,2023-01-23,E-commerce,PL-Central,70,132.8,0,4.938000000000001,1.6,False,4,1,2023,0,0,1,16,Mature,105.0,180.0,142.0,36.138621999185304,-75.0,134.0
MI-022,2023-01-30,E-commerce,PL-Central,134,193.16666666666666,0,7.364999999999999,3.0,False,5,1,2023,0,0,1,17,Mature,70.0,105.0,130.0,51.478150704935004,-35.0,44.0
MI-022,2023-02-06,E-commerce,PL-Central,44,140.33333333333334,0,5.263333333333334,2.6666666666666665,False,6,2,2023,0,0,1,18,Mature,134.0,70.0,122.25,46.5501521658809,64.0,87.0
MI-022,2023-02-13,E-commerce,PL-Central,87,145.4,0,3.5439999999999996,4.0,False,7,2,2023,0,0,1,19,Mature,44.0,134.0,88.25,39.43243166058449,-90.0,123.0
MI-022,2023-02-20,E-commerce,PL-Central,123,158.57142857142858,0,6.604285714285715,2.857142857142857,False,8,2,2023,0,0,1,20,Mature,87.0,44.0,83.75,37.88029390945464,43.0,169.0
MI-022,2023-02-27,E-commerce,PL-Central,169,176.83333333333334,1,5.695,3.1666666666666665,False,9,2,2023,0,0,1,21,Mature,123.0,87.0,97.0,40.636600907720286,36.0,170.0
MI-022,2023-03-06,E-commerce,PL-Central,170,164.14285714285714,1,4.03,3.5714285714285716,False,10,3,2023,0,0,0,22,Mature,169.0,123.0,105.75,53.11230240411977,46.0,111.0
MI-022,2023-03-13,E-commerce,PL-Central,111,149.85714285714286,0,4.967142857142858,3.5714285714285716,False,11,3,2023,0,0,0,23,Mature,170.0,169.0,137.25,40.03644173333423,1.0,92.0
MI-022,2023-03-20,E-commerce,PL-Central,92,153.6,0,5.5600000000000005,3.0,False,12,3,2023,0,0,0,24,Mature,111.0,170.0,143.25,30.70694818223828,-59.0,125.0
MI-022,2023-03-27,E-commerce,PL-Central,125,132.0,1,5.751666666666666,3.6666666666666665,False,13,3,2023,0,0,0,25,Mature,92.0,111.0,135.5,40.02082791080998,-19.0,164.0
MI-022,2023-04-03,E-commerce,PL-Central,164,148.71428571428572,1,6.724285714285714,2.857142857142857,True,14,4,2023,1,0,0,26,Mature,125.0,92.0,124.5,33.21144381083123,33.0,94.0
MI-022,2023-04-10,E-commerce,PL-Central,94,177.8,0,5.4479999999999995,2.0,False,15,4,2023,0,0,0,27,Mature,164.0,125.0,123.0,30.495901363953813,39.0,94.0
MI-022,2023-04-17,E-commerce,PL-Central,94,148.0,0,4.683333333333334,2.1666666666666665,False,16,4,2023,0,0,0,28,Mature,94.0,164.0,118.75,33.737960815674676,-70.0,61.0
MI-022,2023-04-24,E-commerce,PL-Central,61,120.33333333333333,0,5.118333333333333,3.3333333333333335,True,17,4,2023,1,0,0,29,Mature,94.0,94.0,119.25,33.22022476343791,0.0,104.0
MI-022,2023-05-01,E-commerce,PL-Central,104,158.2,1,5.668,3.2,True,18,5,2023,1,0,0,30,Mature,61.0,94.0,103.25,43.384905209070126,-33.0,82.0
MI-022,2023-05-08,E-commerce,PL-Central,82,156.8,0,6.714,3.4,False,19,5,2023,0,0,0,31,Mature,104.0,61.0,88.25,18.76832437912346,43.0,121.0
MI-022,2023-05-15,E-commerce,PL-Central,121,141.28571428571428,1,6.191428571428571,2.2857142857142856,False,20,5,2023,0,0,0,32,Mature,82.0,104.0,85.25,18.5,-22.0,103.0
MI-022,2023-05-22,E-commerce,PL-Central,103,156.33333333333334,0,5.075,3.1666666666666665,False,21,5,2023,0,0,0,33,Mature,121.0,82.0,92.0,26.115129714401192,39.0,103.0
MI-022,2023-05-29,E-commerce,PL-Central,103,157.66666666666666,0,3.6400000000000006,2.8333333333333335,False,22,5,2023,0,0,0,34,Mature,103.0,121.0,102.5,15.968719422671313,-18.0,171.0
MI-022,2023-06-05,E-commerce,PL-Central,171,172.28571428571428,1,4.9557142857142855,3.5714285714285716,False,23,6,2023,0,1,0,35,Mature,103.0,103.0,102.25,15.945218719101975,0.0,52.0
MI-022,2023-06-12,E-commerce,PL-Central,52,116.75,0,5.5225,4.75,False,24,6,2023,0,1,0,36,Mature,171.0,103.0,124.5,32.14031735997639,68.0,77.0
MI-022,2023-06-19,E-commerce,PL-Central,77,148.8,0,4.754,2.4,False,25,6,2023,0,1,0,37,Mature,52.0,171.0,107.25,48.82878249557324,-119.0,118.0
MI-022,2023-06-26,E-commerce,PL-Central,118,167.16666666666666,0,3.6633333333333336,3.0,False,26,6,2023,0,1,0,38,Mature,77.0,52.0,100.75,51.25345516808273,25.0,165.0
MI-022,2023-07-03,E-commerce,PL-Central,165,186.5,1,4.711666666666667,3.5,False,27,7,2023,0,1,0,39,Mature,118.0,77.0,104.5,52.016023172352064,41.0,103.0
MI-022,2023-07-10,E-commerce,PL-Central,103,172.66666666666666,0,4.741666666666666,3.3333333333333335,False,28,7,2023,0,1,0,40,Mature,165.0,118.0,103.0,49.48400414948922,47.0,112.0
MI-022,2023-07-17,E-commerce,PL-Central,112,166.66666666666666,0,6.37,2.8333333333333335,False,29,7,2023,0,1,0,41,Mature,103.0,165.0,115.75,36.94477861168837,-62.0,139.0
MI-022,2023-07-24,E-commerce,PL-Central,139,162.83333333333334,1,5.69,1.8333333333333333,False,30,7,2023,0,1,0,42,Mature,112.0,103.0,124.5,27.694764848252458,9.0,73.0
MI-022,2023-07-31,E-commerce,PL-Central,73,119.5,1,5.369999999999999,3.0,False,31,7,2023,0,1,0,43,Mature,139.0,112.0,129.75,28.040149785619906,27.0,108.0
MI-022,2023-08-07,E-commerce,PL-Central,108,180.0,0,4.97,2.8333333333333335,False,32,8,2023,0,1,0,44,Mature,73.0,139.0,106.75,27.207535720825582,-66.0,30.0
MI-022,2023-08-14,E-commerce,PL-Central,30,176.5,0,7.664999999999999,4.0,False,33,8,2023,0,1,0,45,Mature,108.0,73.0,108.0,27.09243436828813,35.0,130.0
MI-022,2023-08-21,E-commerce,PL-Central,130,154.57142857142858,1,4.3585714285714285,3.0,False,34,8,2023,0,1,0,46,Mature,30.0,108.0,87.5,46.86505450048398,-78.0,139.0
MI-022,2023-08-28,E-commerce,PL-Central,139,166.8,1,7.042,3.2,False,35,8,2023,0,1,0,47,Mature,130.0,30.0,85.25,43.675889611241274,100.0,128.0
MI-022,2023-09-04,E-commerce,PL-Central,128,172.16666666666666,1,6.698333333333333,3.1666666666666665,False,36,9,2023,0,0,0,48,Mature,139.0,130.0,101.75,49.57401873293443,9.0,64.0
MI-022,2023-09-11,E-commerce,PL-Central,64,150.8,0,5.036,3.8,False,37,9,2023,0,0,0,49,Mature,128.0,139.0,106.75,51.38984984086514,-11.0,94.0
MI-022,2023-09-18,E-commerce,PL-Central,94,133.28571428571428,0,4.53,3.857142857142857,False,38,9,2023,0,0,0,50,Mature,64.0,128.0,115.25,34.5,-64.0,158.0
MI-022,2023-09-25,E-commerce,PL-Central,158,179.5,1,5.088333333333334,3.0,False,39,9,2023,0,0,0,51,Mature,94.0,64.0,106.25,34.0624426605022,30.0,56.0
MI-022,2023-10-02,E-commerce,PL-Central,56,157.75,0,7.1075,4.0,False,40,10,2023,0,0,0,52,Mature,158.0,94.0,111.0,40.808495847474376,64.0,43.0
MI-022,2023-10-09,E-commerce,PL-Central,43,101.16666666666667,0,4.866666666666666,2.8333333333333335,False,41,10,2023,0,0,0,53,Decline,56.0,158.0,93.0,46.31774318048466,-102.0,65.0
MI-022,2023-10-16,E-commerce,PL-Central,65,127.0,0,4.564285714285714,2.857142857142857,False,42,10,2023,0,0,0,54,Decline,43.0,56.0,87.75,51.59053530768346,-13.0,87.0
MI-022,2023-10-23,E-commerce,PL-Central,87,146.33333333333334,1,5.88,3.1666666666666665,False,43,10,2023,0,0,0,55,Decline,65.0,43.0,80.5,52.44997616777342,22.0,42.0
MI-022,2023-10-30,E-commerce,PL-Central,42,123.5,0,4.08,2.75,True,44,10,2023,1,0,0,56,Decline,87.0,65.0,62.75,18.518009252256753,22.0,78.0
MI-022,2023-11-06,E-commerce,PL-Central,78,133.83333333333334,1,7.088333333333334,2.3333333333333335,False,45,11,2023,0,0,0,57,Decline,42.0,87.0,59.25,21.328775554791388,-45.0,91.0
MI-022,2023-11-13,E-commerce,PL-Central,91,171.0,0,4.839999999999999,3.142857142857143,False,46,11,2023,0,0,0,58,Decline,78.0,42.0,68.0,19.544820285692065,36.0,58.0
MI-022,2023-11-20,E-commerce,PL-Central,58,135.4,0,6.208,2.0,False,47,11,2023,0,0,0,59,Decline,91.0,78.0,74.5,22.338307903688676,13.0,73.0
MI-022,2023-11-27,E-commerce,PL-Central,73,150.16666666666666,1,4.153333333333333,3.6666666666666665,False,48,11,2023,0,0,0,60,Decline,58.0,91.0,67.25,21.623675296612582,-33.0,77.0
MI-022,2023-12-04,E-commerce,PL-Central,77,171.66666666666666,1,5.058333333333334,3.1666666666666665,False,49,12,2023,0,0,1,61,Decline,73.0,58.0,75.0,13.638181696985852,15.0,66.0
MI-022,2023-12-11,E-commerce,PL-Central,66,151.57142857142858,0,5.365714285714286,2.7142857142857144,False,50,12,2023,0,0,1,62,Decline,77.0,73.0,74.75,13.573871960498224,4.0,135.0
MI-022,2023-12-18,E-commerce,PL-Central,135,150.85714285714286,1,5.171428571428571,3.5714285714285716,True,51,12,2023,1,0,1,63,Decline,66.0,77.0,68.5,8.3466560170326,-11.0,64.0
MI-022,2023-12-25,E-commerce,PL-Central,64,143.66666666666666,1,5.8116666666666665,3.3333333333333335,True,52,12,2023,1,0,1,64,Decline,135.0,66.0,87.75,31.82635176495519,69.0,56.0
MI-022,2024-01-01,E-commerce,PL-Central,56,149.66666666666666,0,4.801666666666667,2.5,False,1,1,2024,0,0,1,65,Decline,64.0,135.0,85.5,33.491292400662395,-71.0,75.0
MI-022,2024-01-08,E-commerce,PL-Central,75,181.66666666666666,1,5.6933333333333325,2.0,False,2,1,2024,0,0,1,66,Decline,56.0,64.0,80.25,36.75481827824301,-8.0,74.0
MI-022,2024-01-15,E-commerce,PL-Central,74,151.66666666666666,1,5.2749999999999995,1.6666666666666667,False,3,1,2024,0,0,1,67,Decline,75.0,56.0,82.5,35.85619425798932,19.0,89.0
MI-022,2024-01-22,E-commerce,PL-Central,89,175.33333333333334,1,4.873333333333333,2.8333333333333335,False,4,1,2024,0,0,1,68,Decline,74.0,75.0,67.25,8.995369179009073,-1.0,63.0
MI-022,2024-01-29,E-commerce,PL-Central,63,134.16666666666666,1,4.52,3.3333333333333335,False,5,1,2024,0,0,1,69,Decline,89.0,74.0,73.5,13.527749258468674,15.0,54.0
MI-022,2024-02-05,E-commerce,PL-Central,54,121.83333333333333,0,6.419999999999999,2.6666666666666665,False,6,2,2024,0,0,1,70,Decline,63.0,89.0,75.25,10.6575481858321,-26.0,86.0
MI-022,2024-02-12,E-commerce,PL-Central,86,153.0,1,4.91,3.3333333333333335,False,7,2,2024,0,0,1,71,Decline,54.0,63.0,70.0,15.077577170531512,-9.0,78.0
MI-022,2024-02-19,E-commerce,PL-Central,78,165.66666666666666,1,5.756666666666667,3.3333333333333335,False,8,2,2024,0,0,1,72,Decline,86.0,54.0,73.0,17.185265006200314,32.0,77.0
MI-022,2024-02-26,E-commerce,PL-Central,77,162.16666666666666,0,5.983333333333333,2.6666666666666665,False,9,2,2024,0,0,1,73,Decline,78.0,86.0,70.25,14.430869689661801,-8.0,71.0
MI-022,2024-03-04,E-commerce,PL-Central,71,152.2,1,5.154,3.2,False,10,3,2024,0,0,0,74,Decline,77.0,78.0,73.75,13.768926368215244,-1.0,70.0
MI-022,2024-03-11,E-commerce,PL-Central,70,144.33333333333334,0,4.236666666666667,3.1666666666666665,False,11,3,2024,0,0,0,75,Decline,71.0,77.0,78.0,6.164414002968953,-6.0,87.0
MI-022,2024-03-18,E-commerce,PL-Central,87,170.66666666666666,1,4.248333333333333,3.5,False,12,3,2024,0,0,0,76,Decline,70.0,71.0,74.0,4.082482904638592,-1.0,99.0
MI-022,2024-03-25,E-commerce,PL-Central,99,191.66666666666666,1,4.286666666666666,2.3333333333333335,False,13,3,2024,0,0,0,77,Decline,87.0,70.0,76.25,7.8049129826453765,17.0,99.0
MI-022,2024-04-01,E-commerce,PL-Central,99,165.4,1,2.16,3.2,True,14,4,2024,1,0,0,78,Decline,99.0,87.0,81.75,13.889444433333766,12.0,74.0
MI-022,2024-04-08,E-commerce,PL-Central,74,152.2,1,5.06,3.0,False,15,4,2024,0,0,0,79,Decline,99.0,99.0,88.75,13.720422734012233,0.0,84.0
MI-022,2024-04-15,E-commerce,PL-Central,84,155.16666666666666,1,4.53,2.6666666666666665,False,16,4,2024,0,0,0,80,Decline,74.0,99.0,89.75,11.926860441876553,-25.0,61.0
MI-022,2024-04-22,E-commerce,PL-Central,61,186.66666666666666,1,5.603333333333333,3.6666666666666665,False,17,4,2024,0,0,0,81,Decline,84.0,74.0,89.0,12.24744871391588,10.0,82.0
MI-022,2024-04-29,E-commerce,PL-Central,82,178.0,0,4.676,2.2,True,18,4,2024,1,0,0,82,Decline,61.0,84.0,79.5,16.05199883711267,-23.0,114.0
MI-022,2024-05-06,E-commerce,PL-Central,114,177.33333333333334,1,6.255,3.6666666666666665,False,19,5,2024,0,0,0,83,Decline,82.0,61.0,75.25,10.436314802968836,21.0,76.0
MI-022,2024-05-13,E-commerce,PL-Central,76,160.66666666666666,0,4.0616666666666665,3.3333333333333335,False,20,5,2024,0,0,0,84,Decline,114.0,82.0,85.25,21.807873196011872,32.0,99.0
MI-022,2024-05-20,E-commerce,PL-Central,99,124.14285714285714,1,3.1228571428571428,2.2857142857142856,False,21,5,2024,0,0,0,85,Decline,76.0,114.0,83.25,22.32151428554971,-38.0,84.0
MI-022,2024-05-27,E-commerce,PL-Central,84,131.5,1,6.245,2.0,False,22,5,2024,0,0,0,86,Decline,99.0,76.0,92.75,17.192537140670456,23.0,77.0
MI-022,2024-06-03,E-commerce,PL-Central,77,133.83333333333334,0,6.109999999999999,2.6666666666666665,False,23,6,2024,0,1,0,87,Decline,84.0,99.0,93.25,16.800297616411434,-15.0,58.0
MI-022,2024-06-10,E-commerce,PL-Central,58,137.33333333333334,0,6.708333333333333,2.8333333333333335,False,24,6,2024,0,1,0,88,Decline,77.0,84.0,84.0,10.614455552060425,-7.0,105.0
MI-022,2024-06-17,E-commerce,PL-Central,105,177.5,0,5.351666666666667,3.1666666666666665,False,25,6,2024,0,1,0,89,Decline,58.0,77.0,79.5,17.019596548292984,-19.0,79.0
MI-022,2024-06-24,E-commerce,PL-Central,79,141.83333333333334,1,4.723333333333334,3.3333333333333335,False,26,6,2024,0,1,0,90,Decline,105.0,58.0,81.0,19.40790217067951,47.0,33.0
MI-022,2024-07-01,E-commerce,PL-Central,33,133.0,0,3.9333333333333336,1.6666666666666667,False,27,7,2024,0,1,0,91,Decline,79.0,105.0,79.75,19.31105037709411,-26.0,116.0
MI-022,2024-07-08,E-commerce,PL-Central,116,126.71428571428571,1,5.644285714285714,2.0,False,28,7,2024,0,1,0,92,Decline,33.0,79.0,68.75,30.619982582185333,-46.0,75.0
MI-022,2024-07-15,E-commerce,PL-Central,75,164.33333333333334,1,5.788333333333334,2.6666666666666665,False,29,7,2024,0,1,0,93,Decline,116.0,33.0,83.25,36.91770126465984,83.0,143.0
MI-022,2024-07-22,E-commerce,PL-Central,143,198.0,0,4.918571428571428,3.2857142857142856,False,30,7,2024,0,1,0,94,Decline,75.0,116.0,75.75,33.95462658705978,-41.0,74.0
MI-022,2024-07-29,E-commerce,PL-Central,74,166.0,0,6.141666666666667,2.1666666666666665,False,31,7,2024,0,1,0,95,Decline,143.0,75.0,91.75,48.12050844840829,68.0,108.0
MI-022,2024-08-05,E-commerce,PL-Central,108,215.16666666666666,0,4.193333333333333,3.5,False,32,8,2024,0,1,0,96,Decline,74.0,143.0,102.0,33.61547262794322,-69.0,65.0
MI-022,2024-08-12,E-commerce,PL-Central,65,166.6,0,5.346,2.6,False,33,8,2024,0,1,0,97,Decline,108.0,74.0,100.0,32.73122871713393,34.0,114.0
MI-022,2024-08-19,E-commerce,PL-Central,114,160.33333333333334,1,3.188333333333333,3.3333333333333335,False,34,8,2024,0,1,0,98,Decline,65.0,108.0,97.5,35.53871128783372,-43.0,59.0
MI-022,2024-08-26,E-commerce,PL-Central,59,95.14285714285714,1,4.05,2.857142857142857,False,35,8,2024,0,1,0,99,Decline,114.0,65.0,90.25,24.363565694153493,49.0,91.0
MI-022,2024-09-02,E-commerce,PL-Central,91,151.16666666666666,1,6.646666666666666,2.5,False,36,9,2024,0,0,0,100,Decline,59.0,114.0,86.5,28.501461950807595,-55.0,118.0
MI-022,2024-09-09,E-commerce,PL-Central,118,172.2,1,5.1979999999999995,3.2,False,37,9,2024,0,0,0,101,Decline,91.0,59.0,82.25,25.316332014465807,32.0,64.0
MI-022,2024-09-16,E-commerce,PL-Central,64,172.0,1,5.648,1.8,False,38,9,2024,0,0,0,102,Decline,118.0,91.0,95.5,27.0862818907776,27.0,98.0
MI-022,2024-09-23,E-commerce,PL-Central,98,171.16666666666666,1,4.655,3.0,False,39,9,2024,0,0,0,103,Decline,64.0,118.0,83.0,27.239676943752464,-54.0,78.0
MI-022,2024-09-30,E-commerce,PL-Central,78,136.28571428571428,1,4.807142857142857,3.142857142857143,False,40,9,2024,0,0,0,104,Decline,98.0,64.0,92.75,22.321514285549707,34.0,79.0
MI-022,2024-10-07,E-commerce,PL-Central,79,187.6,1,6.465999999999999,4.4,False,41,10,2024,0,0,0,105,Decline,78.0,98.0,89.5,23.57258294431619,-20.0,90.0
MI-022,2024-10-14,E-commerce,PL-Central,90,134.57142857142858,1,4.354285714285714,3.0,False,42,10,2024,0,0,0,106,Decline,79.0,78.0,79.75,13.9612559129423,1.0,64.0
MI-022,2024-10-21,E-commerce,PL-Central,64,142.16666666666666,0,6.345,2.6666666666666665,False,43,10,2024,0,0,0,107,Decline,90.0,79.0,86.25,9.53502316025852,11.0,48.0
MI-022,2024-10-28,E-commerce,PL-Central,48,145.4,0,5.132,2.6,True,44,10,2024,1,0,0,108,Decline,64.0,90.0,77.75,10.657548185832095,-26.0,66.0
MI-022,2024-11-04,E-commerce,PL-Central,66,131.83333333333334,1,4.603333333333333,2.6666666666666665,False,45,11,2024,0,0,0,109,Decline,48.0,64.0,70.25,18.26426383223077,-16.0,74.0
MI-022,2024-11-11,E-commerce,PL-Central,74,130.57142857142858,1,6.561428571428571,3.4285714285714284,False,46,11,2024,0,0,0,110,Decline,66.0,48.0,67.0,17.320508075688764,18.0,97.0
MI-022,2024-11-18,E-commerce,PL-Central,97,198.0,1,5.373333333333334,2.3333333333333335,False,47,11,2024,0,0,0,111,Decline,74.0,66.0,63.0,10.893423092245449,8.0,62.0
MI-022,2024-11-25,E-commerce,PL-Central,62,160.4,0,5.86,3.0,False,48,11,2024,0,0,0,112,Decline,97.0,74.0,71.25,20.32035104683643,23.0,82.0
MI-022,2024-12-02,E-commerce,PL-Central,82,148.0,1,5.5249999999999995,2.8333333333333335,False,49,12,2024,0,0,1,113,Decline,62.0,97.0,74.75,15.649813630413187,-35.0,159.0
MI-022,2024-12-09,E-commerce,PL-Central,159,182.14285714285714,1,6.191428571428571,3.142857142857143,False,50,12,2024,0,0,1,114,Decline,82.0,62.0,78.75,14.682756326158009,20.0,102.0
MI-022,2024-12-16,E-commerce,PL-Central,102,174.16666666666666,1,5.848333333333334,3.8333333333333335,True,51,12,2024,1,0,1,115,Decline,159.0,82.0,100.0,41.86486195685669,77.0,65.0
MI-022,2024-12-23,E-commerce,PL-Central,65,166.8,0,5.82,2.8,True,52,12,2024,1,0,1,116,Decline,102.0,159.0,101.25,41.82005101224372,-57.0,10.0
MI-022,2022-10-31,E-commerce,PL-North,77,174.33333333333334,0,4.8999999999999995,3.3333333333333335,True,44,10,2022,1,0,0,4,Growth,64.0,91.0,86.5,15.588457268119896,-27.0,103.0
MI-022,2022-11-07,E-commerce,PL-North,103,154.0,1,4.69,2.6666666666666665,False,45,11,2022,0,0,0,5,Growth,77.0,64.0,80.75,12.971121771072847,13.0,48.0
MI-022,2022-11-14,E-commerce,PL-North,48,187.0,0,4.4325,2.25,False,46,11,2022,0,0,0,6,Growth,103.0,77.0,83.75,16.91892431568863,26.0,57.0
MI-022,2022-11-21,E-commerce,PL-North,57,141.16666666666666,0,4.923333333333333,3.0,False,47,11,2022,0,0,0,7,Growth,48.0,103.0,73.0,23.25224003546038,-55.0,69.0
MI-022,2022-11-28,E-commerce,PL-North,69,117.33333333333333,0,4.325,3.5,False,48,11,2022,0,0,0,8,Growth,57.0,48.0,71.25,24.390913608691797,9.0,99.0
MI-022,2022-12-05,E-commerce,PL-North,99,181.0,0,5.912,3.2,False,49,12,2022,0,0,1,9,Growth,69.0,57.0,69.25,24.088378940891808,12.0,149.0
MI-022,2022-12-12,E-commerce,PL-North,149,181.71428571428572,1,5.421428571428572,3.5714285714285716,False,50,12,2022,0,0,1,10,Growth,99.0,69.0,68.25,22.23173407541571,30.0,83.0
MI-022,2022-12-19,E-commerce,PL-North,83,106.0,0,4.478571428571429,3.4285714285714284,True,51,12,2022,1,0,1,11,Growth,149.0,99.0,93.5,41.0,50.0,110.0
MI-022,2022-12-26,E-commerce,PL-North,110,147.16666666666666,1,5.421666666666667,3.5,True,52,12,2022,1,0,1,12,Growth,83.0,149.0,100.0,34.8903042883454,-66.0,132.0
MI-022,2023-01-02,E-commerce,PL-North,132,161.0,1,3.6671428571428573,3.4285714285714284,False,1,1,2023,0,0,1,13,Mature,110.0,83.0,110.25,28.111385593741197,27.0,30.0
MI-022,2023-01-09,E-commerce,PL-North,30,144.0,0,7.663333333333334,3.6666666666666665,False,2,1,2023,0,0,1,14,Mature,132.0,110.0,118.5,28.5482048472404,22.0,126.0
MI-022,2023-01-16,E-commerce,PL-North,126,167.8,1,6.2700000000000005,1.8,False,3,1,2023,0,0,1,15,Mature,30.0,132.0,88.75,43.995264896728756,-102.0,83.0
MI-022,2023-01-23,E-commerce,PL-North,83,152.0,0,4.888,3.4,False,4,1,2023,0,0,1,16,Mature,126.0,30.0,99.5,47.25462940284264,96.0,66.0
MI-022,2023-01-30,E-commerce,PL-North,66,119.8,0,5.128,3.2,False,5,1,2023,0,0,1,17,Mature,83.0,126.0,92.75,47.18315377335432,-43.0,80.0
MI-022,2023-02-06,E-commerce,PL-North,80,159.0,0,6.9719999999999995,3.6,False,6,2,2023,0,0,1,18,Mature,66.0,83.0,76.25,39.85285435197835,-17.0,172.0
MI-022,2023-02-13,E-commerce,PL-North,172,161.83333333333334,1,4.191666666666666,3.1666666666666665,False,7,2,2023,0,0,1,19,Mature,80.0,66.0,88.75,25.914924914676742,14.0,166.0
MI-022,2023-02-20,E-commerce,PL-North,166,188.6,1,5.8260000000000005,3.0,False,8,2,2023,0,0,1,20,Mature,172.0,80.0,100.25,48.403684432764685,92.0,127.0
